t_ms,co,no2,temp,rh
6930000,0,1,29.4948,82.1212
6935000,0,0.818731,29.4868,82.0738
6940000,0,0.852144,29.4849,82.0125
6945000,0,0.960789,29.4908,81.9971
6950000,0,1.04081,29.5129,81.9611
6955000,0,0.960789,29.4973,82.0266
6960000,0,0.923116,29.4831,82.0477
6965000,0,1,29.4932,81.9186
6970000,0,1.08329,29.4714,81.8708
6975000,0,0.923116,29.4884,81.9644
6980000,0,0.923116,29.4956,81.8175
6985000,0,1,29.489,81.75
6990000,0,0.923116,29.4687,81.7667
6995000,0,0.923116,29.5042,81.6798
7000000,0,0.88692,29.4922,81.7646
7005000,0,1,29.4564,81.7503
7010000,0,0.960789,29.4815,81.7179
7015000,0,0.960789,29.4763,81.6233
7020000,0,1,29.473,81.6901
7025000,0,0.923116,29.4818,81.6886
7030000,0,1.04081,29.5026,81.6957
7035000,0,1,29.4568,81.677
7040000,0,0.960789,29.4551,81.6524
7045000,0,0.960789,29.4406,81.4906
7050000,0,0.960789,29.4919,81.4591
7055000,0,0.923116,29.5104,81.4711
7060000,0,0.923116,29.4615,81.5326
7065000,0,1,29.5325,81.3916
7070000,0,0.923116,29.4886,81.4452
7075000,0,1,29.4874,81.4089
7080000,0,0.960789,29.4785,81.4813
7085000,0,0.852144,29.4622,81.4158
7090000,0,1,29.4661,81.4108
7095000,0,0.923116,29.4801,81.3634
7100000,0,0.923116,29.4808,81.3661
7105000,0,0.960789,29.5045,81.3115
7110000,0,0.960789,29.4481,81.3183
7115000,0,0.88692,29.4705,81.2411
7120000,0,0.960789,29.4982,81.2153
7125000,0,1,29.4995,81.1656
7130000,0,0.960789,29.4977,81.1679
7135000,0,0.923116,29.4804,81.1348
7140000,0,1,29.5046,81.1024
7145000,0,1,29.4725,81.1235
7150000,0,0.786628,29.4607,81.0891
7155000,0,0.923116,29.4934,81.0258
7160000,0,1,29.4772,81.0972
7165000,0,1,29.4545,80.9802
7170000,0,1.04081,29.4692,81.0193
7175000,0,1,29.4826,80.9249
7180000,0,1,29.4717,80.9313
7185000,0,0.960789,29.4558,81.01
7190000,0,1.04081,29.4601,80.9586
7195000,0,0.960789,29.4773,80.8858
7200000,0,0.88692,29.4285,80.9403
7205000,0,0.88692,29.4716,80.9772
7210000,0,0.960789,29.4761,80.8008
7215000,0,0.88692,29.4828,80.8924
7220000,0,0.88692,29.4538,80.8451
7225000,0,1,29.4895,80.8603
7230000,0,0.960789,29.4966,80.8133
7235000,0,0.960789,29.4527,80.824
7240000,0,0.852144,29.4925,80.728
7245000,0,0.923116,29.4753,80.7926
7250000,0,0.923116,29.4832,80.675
7255000,0,0.923116,29.463,80.7576
7260000,0,0.960789,29.4719,80.6646
7265000,0,0.852144,29.4544,80.6468
7270000,0,1.04081,29.4536,80.6197
7275000,0,0.852144,29.4464,80.6289
7280000,0,0.960789,29.4501,80.7698
7285000,0,0.960789,29.4877,80.5293
7290000,0,0.923116,29.4752,80.6142
7295000,0,0.852144,29.4729,80.6002
7300000,0,1.04081,29.4613,80.5213
7305000,0,1,29.4638,80.554
7310000,0,1,29.4562,80.4963
7315000,0,0.923116,29.4705,80.4997
7320000,0,0.923116,29.4376,80.6026
7325000,0,1,29.4229,80.4151
7330000,0,0.852144,29.4606,80.4844
7335000,0,0.923116,29.4809,80.5071
7340000,0,0.852144,29.4711,80.4549
7345000,0,0.960789,29.4883,80.469
7350000,0,0.88692,29.4784,80.3467
7355000,0,0.960789,29.4438,80.401
7360000,0,0.923116,29.4566,80.2926
7365000,0,0.923116,29.4448,80.2836
7370000,0,0.88692,29.4536,80.3952
7375000,0,0.726149,29.437,80.2864
7380000,0,0.818731,29.449,80.2533
7385000,0,0.852144,29.4525,80.2593
7390000,0,0.923116,29.4242,80.3332
7395000,0,0.852144,29.4555,80.2414
7400000,0,0.88692,29.4426,80.2758
7405000,0,0.960789,29.4318,80.2952
7410000,0,1,29.4443,80.2179
7415000,0,0.852144,29.4601,80.3233
7420000,0,0.960789,29.467,80.1588
7425000,0,0.960789,29.4453,80.2093
7430000,0,0.88692,29.4647,80.2584
7435000,0,0.960789,29.4537,80.2004
7440000,0,0.923116,29.4444,80.2267
7445000,0,1,29.4356,80.069
7450000,0,0.923116,29.4447,80.1457
7455000,0,0.923116,29.4477,80.0925
7460000,0,0.960789,29.465,80.1306
7465000,0,0.923116,29.4406,80.069
7470000,0,0.960789,29.4178,80.0652
7475000,0,0.852144,29.4389,80.1436
7480000,0,1,29.438,80.1232
7485000,0,0.852144,29.4242,80.1374
7490000,0,0.88692,29.4502,80.0443
7495000,0,0.88692,29.4099,80.0435
7500000,0,0.88692,29.4122,80.0808
7505000,0,1.04081,29.4388,79.9858
7510000,0,1.04081,29.4793,80.0425
7515000,0,0.88692,29.4245,80.0875
7520000,0,0.852144,29.4191,79.9744
7525000,0,0.786628,29.4482,80.0729
7530000,0,0.818731,29.4287,79.9559
7535000,0,0.88692,29.4116,80.0213
7540000,0,0.818731,29.4571,79.9813
7545000,0,0.852144,29.4516,79.9802
7550000,0,0.786628,29.4717,79.997
7555000,0,0.960789,29.4683,79.9076
7560000,0,0.923116,29.4856,79.9547
7565000,0,0.818731,29.4198,79.9832
7570000,0,0.726149,29.4111,79.9223
7575000,0,1.04081,29.4654,79.8927
7580000,0,0.818731,29.4207,79.9486
7585000,0,0.88692,29.4369,79.8479
7590000,0,0.960789,29.428,79.8803
7595000,0,0.923116,29.4551,79.8927
7600000,0,0.923116,29.4128,79.8711
7605000,0,0.786628,29.4333,79.7793
7610000,0,1,29.4288,79.7854
7615000,0,0.852144,29.4446,79.7654
7620000,0,0.852144,29.4325,79.7452
7625000,0,0.923116,29.4065,79.8206
7630000,0,0.88692,29.4408,79.8332
7635000,0,0.88692,29.4348,79.8372
7640000,0,0.818731,29.4116,79.7475
7645000,0,0.923116,29.4129,79.8304
7650000,0,1.04081,29.44,79.665
7655000,0,0.960789,29.4214,79.7766
7660000,0,0.786628,29.4178,79.7721
7665000,0,0.818731,29.4347,79.8184
7670000,0,0.88692,29.3915,79.795
7675000,0,0.852144,29.4415,79.7378
7680000,0,0.818731,29.4325,79.6476
7685000,0,0.88692,29.4068,79.7879
7690000,0,0.852144,29.4342,79.718
7695000,0,0.852144,29.4113,79.6503
7700000,0,0.88692,29.3699,79.6912
7705000,0,0.88692,29.4203,79.6997
7710000,0,0.852144,29.4547,79.6812
7715000,0,0.786628,29.424,79.7123
7720000,0,1,29.3936,79.6553
7725000,0,0.960789,29.4367,79.7295
7730000,0,0.755784,29.409,79.6757
7735000,0,0.818731,29.4102,79.5648
7740000,0,0.786628,29.4287,79.6732
7745000,0,0.923116,29.4047,79.5792
7750000,0,0.923116,29.4148,79.5799
7755000,0,0.923116,29.4034,79.6639
7760000,0,0.960789,29.4019,79.5473
7765000,0,0.755784,29.3826,79.6315
7770000,0,0.786628,29.4296,79.6133
7775000,0,0.818731,29.446,79.5949
7780000,0,0.818731,29.4227,79.5546
7785000,0,0.755784,29.4276,79.5271
7790000,0,0.786628,29.4025,79.5584
7795000,0,1.04081,29.4329,79.5234
7800000,0,0.88692,29.4182,79.5746
7805000,0,0.852144,29.4235,79.5614
7810000,0,0.755784,29.4217,79.5953
7815000,0,0.726149,29.4199,79.5624
7820000,0,0.755784,29.392,79.4672
7825000,0,0.923116,29.3858,79.4946
7830000,0,0.818731,29.4157,79.4751
7835000,0,0.88692,29.3909,79.4885
7840000,0,0.786628,29.3832,79.5582
7845000,0,0.818731,29.372,79.4514
7850000,0,0.923116,29.4148,79.4989
7855000,0,0.786628,29.3862,79.4759
7860000,0,0.960789,29.3805,79.4862
7865000,0,0.923116,29.3982,79.5786
7870000,0,0.88692,29.4078,79.441
7875000,0,0.818731,29.3785,79.3853
7880000,0,0.852144,29.4287,79.4069
7885000,0,0.852144,29.4143,79.4051
7890000,0,0.852144,29.3649,79.4662
7895000,0,0.818731,29.4122,79.4155
7900000,0,0.786628,29.3753,79.5141
7905000,0,0.923116,29.3767,79.4784
7910000,0,0.88692,29.4247,79.4132
7915000,0,0.818731,29.4485,79.3381
7920000,0,0.726149,29.3841,79.4264
7925000,0,0.818731,29.403,79.4356
7930000,0,0.852144,29.3828,79.4056
7935000,0,0.852144,29.392,79.3794
7940000,0,0.88692,29.3909,79.4099
7945000,0,0.755784,29.3744,79.3739
7950000,0,0.786628,29.4508,79.5352
7955000,0,0.755784,29.3956,79.3629
7960000,0,0.852144,29.4066,79.3889
7965000,0,0.755784,29.406,79.3255
7970000,0,0.786628,29.3785,79.3219
7975000,0,0.852144,29.4111,79.3093
7980000,0,0.818731,29.3986,79.3193
7985000,0,0.818731,29.4416,79.3512
7990000,0,0.88692,29.4078,79.3918
7995000,0,0.755784,29.3453,79.3714
8000000,0,0.852144,29.4308,79.3791
8005000,0,0.818731,29.4119,79.3605
8010000,0,0.818731,29.3718,79.3474
8015000,0,0.818731,29.3909,79.2489
8020000,0,0.818731,29.3951,79.2072
8025000,0,0.755784,29.3913,79.3
8030000,0,0.923116,29.3586,79.2881
8035000,0,0.726149,29.3738,79.3694
8040000,0,0.726149,29.4007,79.3047
8045000,0,0.852144,29.4184,79.2245
8050000,0,0.960789,29.3852,79.1851
8055000,0,0.818731,29.3846,79.3103
8060000,0,0.786628,29.371,79.2866
8065000,0,0.88692,29.4025,79.2656
8070000,0,0.852144,29.4203,79.2951
8075000,0,0.88692,29.3935,79.1758
8080000,0,0.88692,29.4044,79.2293
8085000,0,0.755784,29.3848,79.1983
8090000,0,0.852144,29.3773,79.2164
8095000,0,0.923116,29.3719,79.3494
8100000,0,1,29.3678,79.1477
8105000,0,0.818731,29.406,79.2263
8110000,0,0.852144,29.4067,79.3056
8115000,0,0.726149,29.3924,79.1817
8120000,0,0.852144,29.3441,79.2488
8125000,0,0.755784,29.4078,79.2455
8130000,0,0.755784,29.3546,79.1858
8135000,0,0.818731,29.3727,79.1775
8140000,0,0.726149,29.394,79.1478
8145000,0,0.755784,29.3703,79.1883
8150000,0,0.818731,29.3923,79.1919
8155000,0,0.726149,29.3697,79.2224
8160000,0,0.818731,29.3492,79.172
8165000,0,0.852144,29.4021,79.1486
8170000,0,0.786628,29.3987,79.247
8175000,0,0.755784,29.3537,79.2545
8180000,0,0.786628,29.3982,79.1726
8185000,0,0.786628,29.401,79.1824
8190000,0,0.786628,29.3626,79.239
8195000,0,0.818731,29.3934,79.1777
8200000,0,0.818731,29.3367,79.1041
8205000,0,0.852144,29.3857,79.2071
8210000,0,0.960789,29.371,79.2059
8215000,0,0.755784,29.3604,79.2167
8220000,0,0.88692,29.3431,79.2181
8225000,0,0.755784,29.3538,79.1581
8230000,0,0.960789,29.3581,79.1546
8235000,0,0.923116,29.3817,79.1392
8240000,0,0.786628,29.3813,79.1827
8245000,0,0.644036,29.3903,79.1769
8250000,0,0.786628,29.403,79.112
8255000,0,0.818731,29.3482,79.2555
8260000,0,0.88692,29.373,79.2302
8265000,0,0.786628,29.3802,79.1616
8270000,0,0.88692,29.3568,79.1194
8275000,0,0.852144,29.3561,79.1539
8280000,0,0.618783,29.3791,79.1348
8285000,0,0.88692,29.3671,79.0193
8290000,0,0.818731,29.3165,79.1565
8295000,0,0.923116,29.3798,79.1081
8300000,0,0.88692,29.377,79.0204
8305000,0,0.960789,29.3349,79.1592
8310000,0,0.786628,29.3642,79.1555
8315000,0,0.786628,29.3484,79.0674
8320000,0,0.755784,29.3562,79.1733
8325000,0,0.818731,29.3646,79.0332
8330000,0,0.852144,29.3946,79.1085
8335000,0,0.697676,29.3302,78.988
8340000,0,0.726149,29.3944,79.0853
8345000,0,0.818731,29.3932,79.0604
8350000,0,0.960789,29.3383,79.1639
8355000,0,0.755784,29.3596,78.9837
8360000,0,0.755784,29.349,79.122
8365000,0,0.726149,29.3562,79.0425
8370000,0,0.786628,29.3792,79.0976
8375000,0,0.818731,29.3844,79.0862
8380000,0,0.818731,29.3445,79.1273
8385000,0,0.852144,29.3427,79.1657
8390000,0,0.726149,29.3651,79.0313
8395000,0,0.88692,29.3846,79.1188
8400000,0,0.755784,29.3631,79.1573
8405000,0,0.618783,29.3924,79.0945
8410000,0,0.755784,29.3573,79.0959
8415000,0,0.818731,29.3468,79.0141
8420000,0,0.726149,29.3158,79.1706
8425000,0,0.852144,29.3219,79.0211
8430000,0,0.726149,29.3607,79.0534
8435000,0,0.786628,29.373,79.085
8440000,0,0.818731,29.3551,79.011
8445000,0,0.67032,29.3855,78.9394
8450000,0,0.818731,29.3529,78.9978
8455000,0,0.786628,29.3927,79.0829
8460000,0,0.697676,29.3647,79.0728
8465000,0,0.726149,29.3416,79.0154
8470000,0,0.852144,29.3692,79.0178
8475000,0,0.786628,29.3505,79.0279
8480000,0,0.88692,29.3645,79.1279
8485000,0,0.594521,29.284,79.0036
8490000,0,0.755784,29.3899,78.9773
8495000,0,0.818731,29.3366,78.9787
8500000,0,0.786628,29.3316,78.9964
8505000,0,0.726149,29.3773,78.9639
8510000,0,0.67032,29.355,79.0808
8515000,0,0.726149,29.328,79.0112
8520000,0,0.818731,29.361,78.9636
8525000,0,0.726149,29.3398,78.9464
8530000,0,0.852144,29.3406,79.0439
8535000,0,0.726149,29.3536,78.9795
8540000,0,0.852144,29.3771,79.0422
8545000,0,0.818731,29.318,78.9823
8550000,0,0.755784,29.3507,78.9948
8555000,0,0.67032,29.3595,78.9723
8560000,0,0.786628,29.3418,78.9385
8565000,0,0.755784,29.3456,78.9869
8570000,0,0.786628,29.339,78.9823
8575000,0,0.697676,29.3609,78.9661
8580000,0,0.755784,29.3733,78.9627
8585000,0,0.923116,29.3678,79.0459
8590000,0,0.852144,29.3204,79.0111
8595000,0,0.726149,29.3748,79.0191
8600000,0,0.726149,29.3278,78.9605
8605000,0,0.755784,29.3368,78.9481
8610000,0,0.852144,29.3524,78.9867
8615000,0,0.786628,29.38,79.0235
8620000,0,0.755784,29.3641,78.9917
8625000,0,0.67032,29.3485,78.9946
8630000,0,0.818731,29.3372,79.0053
8635000,0,0.818731,29.3297,79.0176
8640000,0,0.618783,29.3574,78.9004
8645000,0,0.786628,29.3751,79.02
8650000,0,0.923116,29.351,78.8485
8655000,0,0.755784,29.3366,79.0075
8660000,0,0.755784,29.3699,78.9852
8665000,0,0.818731,29.3371,79.0194
8670000,0,0.618783,29.361,78.8819
8675000,0,0.755784,29.3704,78.8882
8680000,0,0.67032,29.3785,79.0184
8685000,0,0.67032,29.3248,78.9903
8690000,0,0.67032,29.3316,78.9749
8695000,0,0.755784,29.3526,78.9931
8700000,0,0.755784,29.3281,78.9291
8705000,0,0.755784,29.3721,79.0028
8710000,0,0.726149,29.3062,78.8349
8715000,0,0.644036,29.3101,78.8949
8720000,0,0.697676,29.3102,78.9611
8725000,0,0.726149,29.3491,78.9848
8730000,0,0.697676,29.3446,78.8644
8735000,0,0.786628,29.3349,78.9582
8740000,0,0.755784,29.3214,78.9775
8745000,0,0.644036,29.3362,78.9278
8750000,0,0.697676,29.3357,78.8857
8755000,0,0.786628,29.3067,78.863
8760000,0,0.755784,29.3316,78.8999
8765000,0,0.726149,29.3459,78.9225
8770000,0,0.594521,29.3223,78.8702
8775000,0,0.697676,29.3385,78.9772
8780000,0,0.786628,29.3495,78.9704
8785000,0,0.644036,29.3514,78.9235
8790000,0,0.818731,29.3181,78.9049
8795000,0,0.644036,29.3345,78.9277
8800000,0,0.67032,29.3207,78.9697
8805000,0,0.755784,29.3299,78.9657
8810000,0,0.786628,29.3204,78.9357
8815000,0,0.644036,29.3138,78.9534
8820000,0,0.644036,29.3233,78.9181
8825000,0,0.852144,29.3479,78.8748
8830000,0,0.67032,29.3216,78.8191
8835000,0,0.618783,29.3361,78.9828
8840000,0,0.755784,29.3198,79.0348
8845000,0,0.67032,29.3399,78.9037
8850000,0,0.818731,29.3328,78.8941
8855000,0,0.755784,29.3224,78.906
8860000,0,0.697676,29.3346,78.9939
8865000,0,0.726149,29.3258,78.9208
8870000,0,0.67032,29.3186,78.9464
8875000,0,0.726149,29.3142,78.9641
8880000,0,0.726149,29.3263,78.8823
8885000,0,0.818731,29.33,79.0105
8890000,0,0.697676,29.3326,78.9246
8895000,0,0.697676,29.3563,78.9226
8900000,0,0.726149,29.3395,78.9078
8905000,0,0.726149,29.3188,78.9229
8910000,0,0.818731,29.3587,78.9401
8915000,0,0.818731,29.2955,78.8448
8920000,0,0.786628,29.3332,78.9383
8925000,0,0.852144,29.3099,78.9294
8930000,0,0.755784,29.3164,78.9923
8935000,0,0.818731,29.3286,78.9017
8940000,0,0.697676,29.3146,78.9061
8945000,0,0.726149,29.3071,78.9061
8950000,0,0.786628,29.3077,78.8469
8955000,0,0.726149,29.3096,78.8725
8960000,0,0.755784,29.3235,78.9628
8965000,0,0.697676,29.2933,78.8842
8970000,0,0.697676,29.3305,78.7939
8975000,0,0.755784,29.3168,78.9125
8980000,0,0.755784,29.3097,78.913
8985000,0,0.786628,29.3203,78.9091
8990000,0,0.755784,29.3378,78.7566
8995000,0,0.644036,29.3294,78.8381
9000000,0,0.755784,29.3024,78.8678
9005000,0,0.726149,29.3229,78.9124
9010000,0,0.726149,29.3478,78.9082
9015000,0,0.594521,29.3251,78.8915
9020000,0,0.726149,29.3075,78.8842
9025000,0,0.726149,29.3308,78.8337
9030000,0,0.726149,29.3122,78.9
9035000,0,0.697676,29.3444,78.8622
9040000,0,0.697676,29.3175,78.886
9045000,0,0.786628,29.3395,78.8286
9050000,0,0.726149,29.3471,78.8688
9055000,0,0.786628,29.3116,78.867
9060000,0,0.594521,29.3308,78.8489
9065000,0,0.755784,29.2821,78.8473
9070000,0,0.697676,29.2877,78.9255
9075000,0,0.618783,29.3383,78.8092
9080000,0,0.67032,29.3133,78.8692
9085000,0,0.697676,29.3313,78.8225
9090000,0,0.67032,29.3186,78.9227
9095000,0,0.755784,29.3424,78.8696
9100000,0,0.755784,29.3172,78.7737
9105000,0,0.644036,29.319,78.8413
9110000,0,0.818731,29.3068,78.8711
9115000,0,0.548812,29.33,78.8763
9120000,0,0.726149,29.2899,78.8639
9125000,0,0.644036,29.3148,78.8202
9130000,0,0.697676,29.347,78.8987
9135000,0,0.644036,29.3,78.8918
9140000,0,0.726149,29.3257,78.8151
9145000,0,0.644036,29.3267,78.9298
9150000,0,0.697676,29.3118,78.8416
9155000,0,0.697676,29.3515,78.841
9160000,0,0.726149,29.3415,78.913
9165000,0,0.67032,29.3242,78.7859
9170000,0,0.786628,29.3374,78.7924
9175000,0,0.67032,29.3126,78.8768
9180000,0,0.755784,29.3022,78.8243
9185000,0,0.618783,29.3105,78.9079
9190000,0,0.594521,29.3137,78.9308
9195000,0,0.697676,29.365,78.8253
9200000,0,0.594521,29.3414,78.7747
9205000,0,0.755784,29.3308,78.8172
9210000,0,0.67032,29.3129,78.9329
9215000,0,0.697676,29.3608,78.8472
9220000,0,0.67032,29.3254,78.8396
9225000,0,0.618783,29.3106,78.8122
9230000,0,0.618783,29.3315,78.8167
9235000,0,0.618783,29.3161,78.8451
9240000,0,0.67032,29.3157,78.9192
9245000,0,0.618783,29.3444,78.93
9250000,0,0.644036,29.3165,78.8577
9255000,0,0.618783,29.3387,78.854
9260000,0,0.594521,29.3439,78.8431
9265000,0,0.726149,29.3405,78.8362
9270000,0,0.726149,29.3215,78.8141
9275000,0,0.618783,29.3266,78.798
9280000,0,0.726149,29.3259,78.7931
9285000,0,0.644036,29.3219,78.8666
9290000,0,0.697676,29.3096,78.907
9295000,0,0.67032,29.3256,78.9076
9300000,0,0.697676,29.3068,78.8062
9305000,0,0.67032,29.3609,78.8164
9310000,0,0.697676,29.3335,78.8129
9315000,0,0.755784,29.3461,78.8176
9320000,0,0.67032,29.3559,78.7192
9325000,0,0.697676,29.3561,78.7984
9330000,0,0.644036,29.3109,78.7844
9335000,0,0.726149,29.3613,78.7338
9340000,0,0.697676,29.3419,78.7861
9345000,0,0.726149,29.3399,78.8698
9350000,0,0.852144,29.3416,78.8575
9355000,0,0.67032,29.3351,78.7513
9360000,0,0.697676,29.3025,78.8758
9365000,0,0.755784,29.3187,78.8082
9370000,0,0.644036,29.3548,78.7543
9375000,0,0.644036,29.3428,78.8077
9380000,0,0.755784,29.3339,78.798
9385000,0,0.618783,29.3448,78.7327
9390000,0,0.786628,29.3583,78.8043
9395000,0,0.618783,29.3416,78.7776
9400000,0,0.644036,29.3141,78.818
9405000,0,0.697676,29.3137,78.7821
9410000,0,0.67032,29.3483,78.7908
9415000,0,0.67032,29.3367,78.9095
9420000,0,0.67032,29.3718,78.8813
9425000,0,0.644036,29.3162,78.7842
9430000,0,0.755784,29.3642,78.8152
9435000,0,0.755784,29.3483,78.7571
9440000,0,0.726149,29.3303,78.7751
9445000,0,0.726149,29.3156,78.7825
9450000,0,0.786628,29.299,78.7743
9455000,0,0.786628,29.3791,78.813
9460000,0,0.726149,29.3525,78.8357
9465000,0,0.67032,29.3533,78.739
9470000,0,0.644036,29.3192,78.8252
9475000,0,0.618783,29.3454,78.8555
9480000,0,0.67032,29.3608,78.7169
9485000,0,0.618783,29.3182,78.8524
9490000,0,0.67032,29.342,78.8092
9495000,0,0.818731,29.3678,78.8248
9500000,0,0.726149,29.3559,78.8019
9505000,0,0.67032,29.3693,78.8167
9510000,0,0.571209,29.3501,78.7676
9515000,0,0.644036,29.3796,78.724
9520000,0,0.67032,29.3446,78.8308
9525000,0,0.786628,29.3563,78.9107
9530000,0,0.697676,29.3609,78.7507
9535000,0,0.786628,29.4075,78.8336
9540000,0,0.644036,29.3649,78.8606
9545000,0,0.726149,29.3361,78.8269
9550000,0,0.697676,29.3319,78.8739
9555000,0,0.726149,29.3592,78.8495
9560000,0,0.786628,29.3664,78.7706
9565000,0,0.726149,29.3899,78.9214
9570000,0,0.571209,29.3649,78.8166
9575000,0,0.726149,29.3525,78.8534
9580000,0,0.755784,29.3737,78.9296
9585000,0,0.618783,29.3723,78.8297
9590000,0,0.697676,29.3648,78.8081
9595000,0,0.726149,29.3354,78.8407
9600000,0,0.618783,29.3459,78.8543
9605000,0,0.644036,29.3741,78.7879
9610000,0,0.697676,29.3718,78.7546
9615000,0,0.571209,29.4069,78.853
9620000,0,0.618783,29.3913,78.8405
9625000,0,0.786628,29.3547,78.8294
9630000,0,0.618783,29.3911,78.7818
9635000,0,0.786628,29.3396,78.6915
9640000,0,0.786628,29.3931,78.8747
9645000,0,0.594521,29.3902,78.7453
9650000,0,0.697676,29.3646,78.7644
9655000,0,0.818731,29.4146,78.7798
9660000,0,0.67032,29.3513,78.8868
9665000,0,0.852144,29.3615,78.8087
9670000,0,0.618783,29.3966,78.7684
9675000,0,0.755784,29.3803,78.7752
9680000,0,0.755784,29.3718,78.724
9685000,0,0.697676,29.3945,78.729
9690000,0,0.67032,29.3612,78.771
9695000,0,0.548812,29.3398,78.8577
9700000,0,0.67032,29.3955,78.8067
9705000,0,0.618783,29.3677,78.8912
9710000,0,0.594521,29.3802,78.7492
9715000,0,0.67032,29.3289,78.7089
9720000,0,0.726149,29.391,78.8343
9725000,0,0.67032,29.3793,78.768
9730000,0,0.67032,29.3657,78.7852
9735000,0,0.755784,29.4216,78.7807
9740000,0,0.618783,29.3777,78.8292
9745000,0,0.852144,29.3691,78.8105
9750000,0,0.67032,29.357,78.7857
9755000,0,0.818731,29.4143,78.7583
9760000,0,0.548812,29.3923,78.7332
9765000,0,0.755784,29.4005,78.8384
9770000,0,0.755784,29.3842,78.8432
9775000,0,0.548812,29.349,78.7842
9780000,0,0.594521,29.348,78.8845
9785000,0,0.644036,29.3743,78.6731
9790000,0,0.697676,29.4162,78.8
9795000,0,0.594521,29.389,78.7281
9800000,0,0.697676,29.4044,78.6719
9805000,0,0.548812,29.3881,78.8365
9810000,0,0.786628,29.3687,78.8211
9815000,0,0.571209,29.3961,78.7135
9820000,0,0.644036,29.4193,78.7297
9825000,0,0.644036,29.4163,78.8447
9830000,0,0.726149,29.4246,78.8158
9835000,0,0.726149,29.399,78.8458
9840000,0,0.618783,29.3851,78.7574
9845000,0,0.755784,29.4085,78.7777
9850000,0,0.644036,29.4087,78.7749
9855000,0,0.594521,29.3716,78.799
9860000,0,0.697676,29.4041,78.7865
9865000,0,0.644036,29.4118,78.7943
9870000,0,0.67032,29.3837,78.6676
9875000,0,0.786628,29.4006,78.7919
9880000,0,0.67032,29.3751,78.7208
9885000,0,0.548812,29.3895,78.7832
9890000,0,0.726149,29.3816,78.7463
9895000,0,0.548812,29.4073,78.7299
9900000,0,0.755784,29.3969,78.7694
9905000,0,0.571209,29.425,78.7866
9910000,0,0.67032,29.3883,78.8658
9915000,0,0.594521,29.3753,78.6587
9920000,0,0.726149,29.4075,78.7742
9925000,0,0.786628,29.4077,78.7439
9930000,0,0.755784,29.4062,78.7222
9935000,0,0.618783,29.3934,78.7601
9940000,0,0.818731,29.4609,78.7506
9945000,0,0.644036,29.3958,78.7769
9950000,0,0.786628,29.3928,78.8103
9955000,0,0.726149,29.4207,78.7254
9960000,0,0.67032,29.3948,78.7922
9965000,0,0.697676,29.4426,78.7669
9970000,0,0.527292,29.4188,78.7293
9975000,0,0.697676,29.4088,78.7414
9980000,0,0.697676,29.4176,78.8528
9985000,0,0.644036,29.3868,78.7674
9990000,0,0.618783,29.4134,78.7296
9995000,0,0.697676,29.3686,78.7619
10000000,0,0.67032,29.4087,78.7197
10005000,0,0.527292,29.4029,78.7803
10010000,0,0.644036,29.4638,78.7747
10015000,0,0.786628,29.4315,78.7055
10020000,0,0.594521,29.4609,78.8139
10025000,0,0.644036,29.4357,78.7582
10030000,0,0.697676,29.4331,78.8323
10035000,0,0.618783,29.4234,78.8127
10040000,0,0.644036,29.4176,78.7519
10045000,0,0.726149,29.4507,78.7373
10050000,0,0.618783,29.4225,78.762
10055000,0,0.644036,29.4096,78.6279
10060000,0,0.548812,29.4495,78.8013
10065000,0,0.644036,29.4501,78.8002
10070000,0,0.697676,29.4458,78.7749
10075000,0,0.527292,29.452,78.7247
10080000,0,0.726149,29.4555,78.6714
10085000,0,0.755784,29.4397,78.7806
10090000,0,0.594521,29.4209,78.7236
10095000,0,0.67032,29.434,78.8187
10100000,0,0.644036,29.4574,78.7596
10105000,0,0.67032,29.4307,78.7144
10110000,0,0.618783,29.4343,78.7412
10115000,0,0.594521,29.479,78.7048
10120000,0,0.594521,29.4595,78.8122
10125000,0,0.786628,29.4411,78.8539
10130000,0,0.644036,29.4865,78.7646
10135000,0,0.755784,29.4365,78.8223
10140000,0,0.618783,29.4285,78.8503
10145000,0,0.644036,29.4429,78.7254
10150000,0,0.697676,29.4442,78.7124
10155000,0,0.697676,29.4782,78.7955
10160000,0,0.697676,29.4689,78.7163
10165000,0,0.644036,29.4708,78.7856
10170000,0,0.726149,29.4519,78.795
10175000,4.95303,0.726149,29.4738,78.8177
10180000,0,0.548812,29.4747,78.6789
10185000,0,0.618783,29.4627,78.7591
10190000,0,0.697676,29.4424,78.7124
10195000,0,0.67032,29.4461,78.738
10200000,0,0.726149,29.4689,78.745
10205000,0,0.644036,29.4588,78.7822
10210000,0,0.755784,29.4403,78.7487
10215000,0,0.548812,29.4745,78.7087
10220000,0,0.67032,29.4447,78.6695
10225000,0,0.697676,29.4717,78.7854
10230000,0,0.67032,29.4449,78.7668
10235000,0,0.697676,29.4518,78.729
10240000,0,0.571209,29.4359,78.671
10245000,0,0.726149,29.481,78.7967
10250000,0,0.618783,29.4413,78.7226
10255000,0,0.548812,29.4428,78.7865
10260000,0,0.726149,29.4307,78.8087
10265000,0,0.67032,29.4691,78.7439
10270000,0,0.697676,29.4845,78.6901
10275000,0,0.726149,29.4548,78.7032
10280000,0,0.818731,29.4908,78.761
10285000,0,0.644036,29.4589,78.7083
10290000,0,0.644036,29.4692,78.7465
10295000,0,0.527292,29.4563,78.6718
