t_s,co_ppm,co_stel15_ppm,co_twa8h_ppm,co_proj10_ppm,co_p_model,co_state,no2_ppm,no2_stel15_ppm,no2_twa8h_ppm,no2_proj10_ppm,no2_p_model,no2_state,model_ran,warmup_or_nodata
2530,43,19.18,0.6595,37.95,0.9883,CANH_BAO_SOM,0.2465,0.09024,0.006786,0.117,0,AN_TOAN,True,False
2540,49.5,19.66,0.6767,39.69,0.9922,CANH_BAO_SOM,0.0825,0.08911,0.006814,0.1087,0,AN_TOAN,True,False
2550,43.9,20.07,0.6919,40.4,0.9922,CANH_BAO_SOM,0,0.08911,0.006814,0.1074,0,AN_TOAN,True,False
2560,44.7,20.48,0.7074,41.23,0.9922,CANH_BAO_SOM,0,0.08823,0.006814,0.09857,0,AN_TOAN,True,False
2570,43.9,20.9,0.7227,41.45,0.9922,CANH_BAO_SOM,0.281,0.09135,0.006912,0.1137,0,AN_TOAN,True,False
2580,48.45,21.36,0.7395,42.39,0.9961,CANH_BAO_SOM,0.101,0.09043,0.006947,0.11,0,AN_TOAN,True,False
2590,44.7,21.79,0.755,42.8,0.9922,CANH_BAO_SOM,0.15,0.09093,0.006999,0.101,0,AN_TOAN,True,False
2600,48.4,22.25,0.7718,42.9,0.9961,CANH_BAO_SOM,0.051,0.09149,0.007017,0.09722,0,AN_TOAN,True,False
2610,49.4,22.76,0.789,43.76,0.9961,CANH_BAO_SOM,0.216,0.09185,0.007092,0.1236,0,AN_TOAN,True,False
2620,52.5,23.26,0.8072,44.92,0.9961,CANH_BAO_SOM,0.1095,0.09307,0.00713,0.137,0,AN_TOAN,True,False
2630,51.45,23.76,0.8251,46.02,0.9961,CANH_BAO_SOM,0.139,0.09228,0.007178,0.1228,0,AN_TOAN,True,False
2640,50.4,24.29,0.8426,46.51,0.9961,CANH_BAO_SOM,0.139,0.09226,0.007226,0.1285,0,AN_TOAN,True,False
2650,53.55,24.85,0.8612,47.78,0.9961,CANH_BAO_SOM,0.2275,0.09383,0.007305,0.137,0,AN_TOAN,True,False
2660,55.7,25.36,0.8805,48.89,0.9961,CANH_BAO_SOM,0,0.09179,0.007305,0.1286,0,AN_TOAN,True,False
2670,57.95,25.91,0.9006,50.1,0.9961,CANH_BAO_SOM,0.234,0.09439,0.007386,0.1303,0,AN_TOAN,True,False
2680,55.8,26.43,0.92,50.74,0.9961,CANH_BAO_SOM,0.1095,0.09561,0.007424,0.1303,0,AN_TOAN,True,False
2690,57.25,26.94,0.9399,51.66,0.9961,CANH_BAO_SOM,0.114,0.09506,0.007464,0.1282,0,AN_TOAN,True,False
2700,55.7,27.46,0.9592,52.5,0.9961,CANH_BAO_SOM,0,0.09406,0.007464,0.1102,0,AN_TOAN,True,False
2710,61.6,28.05,0.9806,53.69,0.9961,CANH_BAO_SOM,0.101,0.09284,0.007499,0.09616,0,AN_TOAN,True,False
2720,59.2,28.59,1.001,54.34,0.9961,CANH_BAO_SOM,0.3155,0.09486,0.007609,0.1333,0,AN_TOAN,True,False
2730,64.15,29.25,1.023,55.33,0.9961,CANH_BAO_SOM,0.086,0.09582,0.007639,0.1178,0,AN_TOAN,True,False
2740,64.1,29.84,1.046,56.55,0.9961,CANH_BAO_SOM,0.0575,0.09427,0.007659,0.1114,0,AN_TOAN,True,False
2750,65.4,30.47,1.068,57.74,0.9961,CANH_BAO_SOM,0.167,0.09613,0.007716,0.1191,0,AN_TOAN,True,False
2760,65.4,31.1,1.091,59.15,0.9961,CANH_BAO_SOM,0.204,0.09839,0.007787,0.1441,0,AN_TOAN,True,False
2770,61.75,31.67,1.113,59.43,0.9961,CANH_BAO_SOM,0.051,0.097,0.007805,0.1391,0,AN_TOAN,True,False
2780,62.85,32.24,1.134,60.13,0.9961,CANH_BAO_SOM,0.1995,0.09805,0.007874,0.1268,0,AN_TOAN,True,False
2790,69.4,32.88,1.158,61.04,0.9961,CANH_BAO_SOM,0.105,0.09748,0.007911,0.1301,0,AN_TOAN,True,False
2800,70.95,33.56,1.183,62.16,0.9961,CANH_BAO_SOM,0.051,0.09748,0.007928,0.129,0,AN_TOAN,True,False
2810,68.05,34.18,1.207,62.73,0.9961,CANH_BAO_SOM,0,0.09748,0.007928,0.1087,0,AN_TOAN,True,False
2820,70.95,34.84,1.231,63.66,0.9961,CANH_BAO_SOM,0.208,0.09708,0.008001,0.1099,0,AN_TOAN,True,False
2830,72.3,35.51,1.256,65.16,0.9961,CANH_BAO_SOM,0,0.09446,0.008001,0.1015,0,AN_TOAN,True,False
2840,73.7,36.22,1.282,66.63,0.9961,VUOT_NGUONG,0.27,0.09746,0.008094,0.1114,0,AN_TOAN,True,False
2850,75.25,36.92,1.308,67.63,0.9961,VUOT_NGUONG,0,0.09598,0.008094,0.09974,0,AN_TOAN,True,False
2860,73.7,37.6,1.334,68.26,0.9961,VUOT_NGUONG,0,0.09349,0.008094,0.09408,0,AN_TOAN,True,False
2870,76.85,38.33,1.36,69.6,0.9961,VUOT_NGUONG,0.194,0.09433,0.008162,0.1147,0,AN_TOAN,True,False
2880,78.35,39.06,1.388,70.76,0.9961,VUOT_NGUONG,0.1955,0.09446,0.00823,0.1143,0,AN_TOAN,True,False
2890,78.35,39.8,1.415,71.8,0.9961,VUOT_NGUONG,0.0825,0.09473,0.008258,0.1227,0,AN_TOAN,True,False
2900,81.5,40.58,1.443,73.04,0.9961,VUOT_NGUONG,0.1565,0.09466,0.008313,0.1113,0,AN_TOAN,True,False
2910,84.8,41.39,1.473,74.49,0.9961,VUOT_NGUONG,0,0.09292,0.008313,0.1089,0,AN_TOAN,True,False
2920,84.8,42.18,1.502,76.09,0.9961,VUOT_NGUONG,0.0675,0.09212,0.008336,0.1159,0,AN_TOAN,True,False
2930,83.15,42.95,1.531,77.14,0.9961,VUOT_NGUONG,0,0.09086,0.008336,0.09284,0,AN_TOAN,True,False
2940,84.8,43.72,1.56,78.24,0.9961,VUOT_NGUONG,0.114,0.09212,0.008376,0.08351,0,AN_TOAN,True,False
2950,81.5,44.43,1.589,78.9,0.9961,VUOT_NGUONG,0.1095,0.09264,0.008414,0.08519,0,AN_TOAN,True,False
2960,88.2,45.21,1.619,80,0.9961,VUOT_NGUONG,0.086,0.09282,0.008444,0.07832,0,AN_TOAN,True,False
2970,90,46.01,1.651,80.94,0.9961,VUOT_NGUONG,0.1235,0.09419,0.008486,0.09081,0,AN_TOAN,True,False
2980,93.7,46.87,1.683,82.35,0.9961,VUOT_NGUONG,0.06,0.09486,0.008507,0.08943,0,AN_TOAN,True,False
2990,84.85,47.64,1.713,82.84,0.9961,VUOT_NGUONG,0.17,0.09404,0.008566,0.1089,0,AN_TOAN,True,False
3000,97.55,48.51,1.746,84.72,0.9961,VUOT_NGUONG,0,0.09404,0.008566,0.09627,0,AN_TOAN,True,False
3010,95.6,49.38,1.78,86.67,0.9961,VUOT_NGUONG,0.2895,0.09644,0.008667,0.1184,0,AN_TOAN,True,False
3020,95.65,50.24,1.813,87.9,0.9961,VUOT_NGUONG,0,0.09644,0.008667,0.1053,0,AN_TOAN,True,False
3030,93.7,51.06,1.845,88.64,0.9961,VUOT_NGUONG,0.4,0.09951,0.008806,0.1395,0,AN_TOAN,True,False
3040,97.55,51.93,1.879,89.44,0.9961,VUOT_NGUONG,0.093,0.1005,0.008838,0.1436,0,AN_TOAN,True,False
3050,97.55,52.8,1.913,91.21,0.9961,VUOT_NGUONG,0.086,0.1015,0.008868,0.1333,0,AN_TOAN,True,False
3060,101.5,53.72,1.948,92.05,0.9961,VUOT_NGUONG,0.1285,0.1023,0.008912,0.1468,0,AN_TOAN,True,False
3070,95.6,54.58,1.982,92.42,0.9961,VUOT_NGUONG,0.1185,0.1037,0.008954,0.1285,0,AN_TOAN,True,False
3080,101.5,55.46,2.017,93.5,0.9961,VUOT_NGUONG,0,0.1028,0.008954,0.1263,0,AN_TOAN,True,False
3090,101.7,56.36,2.052,94.75,0.9961,VUOT_NGUONG,0.1285,0.1034,0.008998,0.09641,0,AN_TOAN,True,False
3100,110,57.35,2.09,96.57,0.9961,VUOT_NGUONG,0,0.1027,0.008998,0.08551,0,AN_TOAN,True,False
3110,110,58.32,2.129,98.42,0.9961,VUOT_NGUONG,0,0.1027,0.008998,0.07596,0,AN_TOAN,True,False
3120,103.7,59.23,2.164,99.02,0.9961,VUOT_NGUONG,0.29,0.1059,0.009099,0.09481,0,AN_TOAN,True,False
3130,112.2,60.22,2.203,101.3,0.9961,VUOT_NGUONG,0.264,0.1082,0.009191,0.1139,0,AN_TOAN,True,False
3140,112.2,61.22,2.242,102.9,0.9961,VUOT_NGUONG,0,0.1058,0.009191,0.1109,0,AN_TOAN,True,False
3150,114.5,62.25,2.282,104.8,0.9961,VUOT_NGUONG,0.163,0.1064,0.009247,0.1166,0,AN_TOAN,True,False
3160,114.5,63.21,2.322,105.7,0.9961,VUOT_NGUONG,0.353,0.1103,0.00937,0.1597,0,AN_TOAN,True,False
3170,119.1,64.26,2.363,107.2,0.9961,VUOT_NGUONG,0,0.1086,0.00937,0.1575,0,AN_TOAN,True,False
3180,114.5,65.24,2.403,108.8,0.9961,VUOT_NGUONG,0.0675,0.1093,0.009393,0.1314,0,AN_TOAN,True,False
3190,121.5,66.32,2.445,110.3,0.9961,VUOT_NGUONG,0.0895,0.1103,0.009424,0.1121,0,AN_TOAN,True,False
3200,129.1,67.44,2.49,112.7,0.9961,VUOT_NGUONG,0.0795,0.1104,0.009452,0.1201,0,AN_TOAN,True,False
3210,121.5,68.48,2.532,113.9,0.9961,VUOT_NGUONG,0.2645,0.1133,0.009544,0.1343,0,AN_TOAN,True,False
3220,129.2,69.63,2.577,116,0.9961,VUOT_NGUONG,0.086,0.1143,0.009574,0.1048,0,AN_TOAN,True,False
3230,126.5,70.73,2.621,117.4,0.9961,VUOT_NGUONG,0.1865,0.1163,0.009638,0.1276,0,AN_TOAN,True,False
3240,131.8,71.89,2.667,119.8,0.9961,VUOT_NGUONG,0.2255,0.1188,0.009717,0.1464,0,AN_TOAN,True,False
3250,129.1,73.03,2.712,121.2,0.9961,VUOT_NGUONG,0.0825,0.1171,0.009745,0.1453,0,AN_TOAN,True,False
3260,131.8,74.16,2.757,121.9,0.9961,VUOT_NGUONG,0.2635,0.1173,0.009837,0.1677,0,AN_TOAN,True,False
3270,137.1,75.31,2.805,124.2,0.9961,VUOT_NGUONG,0,0.1144,0.009837,0.137,0,AN_TOAN,True,False
3280,139.8,76.51,2.853,125.9,0.9961,VUOT_NGUONG,0.278,0.1163,0.009933,0.1607,0,AN_TOAN,True,False
3290,142.7,77.74,2.903,128.3,0.9961,VUOT_NGUONG,0,0.1156,0.009933,0.1381,0,AN_TOAN,True,False
3300,134.3,78.87,2.95,129,0.9961,VUOT_NGUONG,0.065,0.1139,0.009956,0.121,0,AN_TOAN,True,False
3310,134.3,79.97,2.996,130,0.9961,VUOT_NGUONG,0.1445,0.1143,0.01001,0.1263,0,AN_TOAN,True,False
3320,137,81.09,3.044,131.1,0.9961,VUOT_NGUONG,0.0625,0.1136,0.01003,0.1047,0,AN_TOAN,True,False
3330,137,82.21,3.091,131.5,0.9961,VUOT_NGUONG,0.0705,0.1144,0.01005,0.1088,0,AN_TOAN,True,False
3340,137.1,83.31,3.139,131.7,0.9961,VUOT_NGUONG,0,0.1131,0.01005,0.07691,0,AN_TOAN,True,False
3350,134.3,84.36,3.186,131.2,0.9961,VUOT_NGUONG,0.097,0.1142,0.01009,0.08781,0,AN_TOAN,True,False
3360,129.1,85.4,3.23,130.9,0.9961,VUOT_NGUONG,0.211,0.1165,0.01016,0.1049,0,AN_TOAN,True,False
3370,137,86.51,3.278,131.6,0.9961,VUOT_NGUONG,0.234,0.1191,0.01024,0.1162,0,AN_TOAN,True,False
3380,129.1,87.53,3.323,131.1,0.9961,VUOT_NGUONG,0.4065,0.122,0.01038,0.1589,0,AN_TOAN,True,False
3390,131.8,88.56,3.369,130.8,0.9961,VUOT_NGUONG,0.2475,0.1248,0.01047,0.1799,0,AN_TOAN,True,False
3400,137.1,89.65,3.416,131.1,0.9961,VUOT_NGUONG,0.051,0.1245,0.01049,0.1861,0,AN_TOAN,True,False
3410,131.8,90.62,3.462,131.1,0.9961,VUOT_NGUONG,0.114,0.124,0.01052,0.1893,0,AN_TOAN,True,False
3420,129.1,91.59,3.507,131.4,0.9961,VUOT_NGUONG,0.0895,0.1234,0.01056,0.1736,0,AN_TOAN,True,False
3430,131.8,92.57,3.552,131,0.9961,VUOT_NGUONG,0.327,0.1243,0.01067,0.1846,0,AN_TOAN,True,False
3440,129.1,93.46,3.597,131.2,0.9961,VUOT_NGUONG,0.233,0.126,0.01075,0.1679,0,AN_TOAN,True,False
3450,131.8,94.43,3.643,131.4,0.9961,VUOT_NGUONG,0.1285,0.1274,0.01079,0.1543,0,AN_TOAN,True,False
3460,129.2,95.37,3.688,130.7,0.9961,VUOT_NGUONG,0,0.1274,0.01079,0.1447,0,AN_TOAN,True,False
3470,134.3,96.38,3.735,131.1,0.9961,VUOT_NGUONG,0.228,0.1268,0.01087,0.1599,0,AN_TOAN,True,False
3480,129.1,97.27,3.779,131.3,0.9961,VUOT_NGUONG,0.086,0.1266,0.0109,0.1597,0,AN_TOAN,True,False
3490,126.5,98.18,3.823,130.8,0.9961,VUOT_NGUONG,0,0.125,0.0109,0.1224,0,AN_TOAN,True,False
3500,124.2,99.02,3.866,130.2,0.9961,VUOT_NGUONG,0.1285,0.1258,0.01095,0.1113,0,AN_TOAN,True,False
3510,129.1,99.91,3.911,129.9,0.9961,VUOT_NGUONG,0.1805,0.1254,0.01101,0.1162,0,AN_TOAN,True,False
3520,126.5,100.7,3.955,129.6,0.9961,VUOT_NGUONG,0.1505,0.1259,0.01106,0.1336,0,AN_TOAN,True,False
3530,121.6,101.5,3.997,128.1,0.9961,VUOT_NGUONG,0,0.1243,0.01106,0.1062,0,AN_TOAN,True,False
3540,129.1,102.4,4.042,128.1,0.9961,VUOT_NGUONG,0.214,0.1252,0.01114,0.1203,0,AN_TOAN,True,False
3550,129.1,103.2,4.087,128.4,0.9961,VUOT_NGUONG,0.323,0.1262,0.01125,0.1589,0,AN_TOAN,True,False
3560,124,104,4.13,128.3,0.9961,VUOT_NGUONG,0.184,0.1283,0.01131,0.1642,0,AN_TOAN,True,False
3570,126.5,104.7,4.174,127.9,0.9961,VUOT_NGUONG,0.097,0.1268,0.01135,0.156,0,AN_TOAN,True,False
3580,124,105.5,4.217,127.4,0.9961,VUOT_NGUONG,0.2425,0.1282,0.01143,0.1658,0,AN_TOAN,True,False
3590,126.5,106.3,4.261,127.8,0.9961,VUOT_NGUONG,0.1765,0.1289,0.01149,0.1874,0,AN_TOAN,True,False
3600,121.6,107,4.303,126.8,0.9961,VUOT_NGUONG,0.0625,0.1296,0.01151,0.1705,0,AN_TOAN,True,False
3610,126.5,107.7,4.347,126.5,0.9961,VUOT_NGUONG,0,0.1285,0.01151,0.133,0,AN_TOAN,True,False
3620,119.1,108.4,4.388,125.7,0.9961,VUOT_NGUONG,0.2855,0.1282,0.01161,0.1468,0,AN_TOAN,True,False
3630,121.5,109,4.431,125,0.9961,VUOT_NGUONG,0,0.1272,0.01161,0.1352,0,AN_TOAN,True,False
3640,116.7,109.6,4.471,124,0.9961,VUOT_NGUONG,0.0825,0.1275,0.01164,0.1183,0,AN_TOAN,True,False
3650,119.1,110.2,4.512,123,0.9961,VUOT_NGUONG,0.2245,0.1281,0.01172,0.1251,0,AN_TOAN,True,False
3660,121.5,110.8,4.555,122.9,0.9961,VUOT_NGUONG,0.2795,0.129,0.01182,0.15,0,AN_TOAN,True,False
3670,116.7,111.4,4.595,121.6,0.9961,VUOT_NGUONG,0,0.1284,0.01182,0.1474,0,AN_TOAN,True,False
3680,119.1,112.1,4.637,121.4,0.9961,VUOT_NGUONG,0,0.1262,0.01182,0.1111,0,AN_TOAN,True,False
3690,119.1,112.6,4.678,121,0.9961,VUOT_NGUONG,0.065,0.1257,0.01184,0.1163,0,AN_TOAN,True,False
3700,114.7,113.1,4.718,120.6,0.9961,VUOT_NGUONG,0,0.1252,0.01184,0.1066,0,AN_TOAN,True,False
3710,114.5,113.6,4.757,119.8,0.9961,VUOT_NGUONG,0.2435,0.1279,0.01192,0.1101,0,AN_TOAN,True,False
3720,116.7,114.1,4.798,119.2,0.9961,VUOT_NGUONG,0,0.1256,0.01192,0.07808,0,AN_TOAN,True,False
3730,112.2,114.6,4.837,118.5,0.9961,VUOT_NGUONG,0.0895,0.1266,0.01196,0.08538,0,AN_TOAN,True,False
3740,116.7,115.1,4.877,118.1,0.9961,VUOT_NGUONG,0.1545,0.1253,0.01201,0.1017,0,AN_TOAN,True,False
3750,114.5,115.5,4.917,117.4,0.9961,VUOT_NGUONG,0.065,0.126,0.01203,0.101,0,AN_TOAN,True,False
3760,114.5,115.9,4.957,117.2,0.9961,VUOT_NGUONG,0.1235,0.1274,0.01207,0.1161,0,AN_TOAN,True,False
3770,112.2,116.3,4.996,116.7,0.9961,VUOT_NGUONG,0.583,0.1317,0.01228,0.1577,0,AN_TOAN,True,False
3780,112.2,116.7,5.035,116,0.9961,VUOT_NGUONG,0.141,0.1311,0.01233,0.174,0,AN_TOAN,True,False
3790,112.2,117.1,5.074,115.8,0.9961,VUOT_NGUONG,0,0.1302,0.01233,0.1641,0,AN_TOAN,True,False
3800,114.5,117.5,5.114,115.5,0.9961,VUOT_NGUONG,0.139,0.13,0.01237,0.1625,0,AN_TOAN,True,False
3810,114.5,117.8,5.153,115.3,0.9961,VUOT_NGUONG,0.2155,0.1324,0.01245,0.1796,0,AN_TOAN,True,False
3820,110,118.1,5.192,114.6,0.9961,VUOT_NGUONG,0.114,0.1329,0.01249,0.1781,0,AN_TOAN,True,False
3830,110,118.4,5.23,114.2,0.9961,VUOT_NGUONG,0.065,0.1336,0.01251,0.1213,0,AN_TOAN,True,False
3840,107.8,118.6,5.267,113.5,0.9961,VUOT_NGUONG,0.105,0.1335,0.01255,0.1161,0,AN_TOAN,True,False
3850,107.8,118.9,5.305,112.8,0.9961,VUOT_NGUONG,0.2545,0.1351,0.01264,0.1436,0,AN_TOAN,True,False
3860,107.8,119.1,5.342,111.9,0.9961,VUOT_NGUONG,0,0.1342,0.01264,0.1261,0,AN_TOAN,True,False
3870,110,119.3,5.38,111.2,0.9961,VUOT_NGUONG,0.0795,0.1337,0.01266,0.1108,0,AN_TOAN,True,False
3880,103.5,119.5,5.416,110.3,0.9961,VUOT_NGUONG,0.2855,0.1362,0.01276,0.1303,0,AN_TOAN,True,False
3890,107.8,119.7,5.454,109.8,0.9961,VUOT_NGUONG,0.051,0.1349,0.01278,0.1274,0,AN_TOAN,True,False
3900,103.5,119.8,5.49,109.1,0.9961,VUOT_NGUONG,0.065,0.1356,0.0128,0.123,0,AN_TOAN,True,False
3910,105.7,119.9,5.526,108.6,0.9961,VUOT_NGUONG,0.387,0.1367,0.01294,0.142,0,AN_TOAN,True,False
3920,105.7,120,5.563,108.3,0.9961,VUOT_NGUONG,0.1995,0.1389,0.01301,0.1632,0,AN_TOAN,True,False
3930,103.5,120.1,5.599,107.3,0.9961,VUOT_NGUONG,0.1185,0.1358,0.01305,0.1688,0,AN_TOAN,True,False
3940,101.5,120.2,5.634,106.9,0.9961,VUOT_NGUONG,0.321,0.1383,0.01316,0.1754,0,AN_TOAN,True,False
3950,105.7,120.2,5.671,106.6,0.9961,VUOT_NGUONG,0,0.1373,0.01316,0.1673,0,AN_TOAN,True,False
3960,107.8,120.3,5.708,106.9,0.9961,VUOT_NGUONG,0.0555,0.1365,0.01318,0.1637,0,AN_TOAN,True,False
3970,107.8,120.4,5.746,107,0.9961,VUOT_NGUONG,0.1565,0.1369,0.01323,0.1399,0,AN_TOAN,True,False
3980,103.5,120.5,5.782,106.6,0.9961,VUOT_NGUONG,0.1185,0.1383,0.01327,0.1322,0,AN_TOAN,True,False
3990,107.8,120.5,5.819,107,0.9961,VUOT_NGUONG,0.277,0.1399,0.01337,0.1521,0,AN_TOAN,True,False
4000,97.55,120.4,5.853,106.3,0.9961,VUOT_NGUONG,0,0.1399,0.01337,0.1165,0,AN_TOAN,True,False
4010,101.5,120.3,5.888,105.7,0.9961,VUOT_NGUONG,0.1745,0.1418,0.01343,0.1351,0,AN_TOAN,True,False
4020,97.55,120.2,5.922,104.4,0.9961,VUOT_NGUONG,0.0705,0.1394,0.01346,0.1375,0,AN_TOAN,True,False
4030,95.6,120.1,5.955,102.8,0.9961,VUOT_NGUONG,0,0.1365,0.01346,0.1192,0,AN_TOAN,True,False
4040,101.5,119.9,5.99,102.4,0.9961,VUOT_NGUONG,0.1565,0.1382,0.01351,0.1234,0,AN_TOAN,True,False
4050,101.5,119.8,6.026,101.6,0.9961,VUOT_NGUONG,0.1915,0.1385,0.01358,0.1153,0,AN_TOAN,True,False
4060,99.5,119.6,6.06,101.7,0.9961,VUOT_NGUONG,0,0.1346,0.01358,0.1139,0,AN_TOAN,True,False
4070,99.5,119.4,6.095,101.3,0.9961,VUOT_NGUONG,0,0.1346,0.01358,0.08807,0,AN_TOAN,True,False
4080,97.55,119.2,6.129,101.1,0.9961,VUOT_NGUONG,0.0735,0.1347,0.0136,0.08766,0,AN_TOAN,True,False
4090,101.5,119,6.164,101.7,0.9961,VUOT_NGUONG,0,0.1337,0.0136,0.08766,0,AN_TOAN,True,False
4100,95.65,118.6,6.197,100.8,0.9961,VUOT_NGUONG,0.051,0.1334,0.01362,0.07496,0,AN_TOAN,True,False
4110,95.6,118.3,6.23,99.94,0.9961,VUOT_NGUONG,0,0.1304,0.01362,0.05128,0,AN_TOAN,True,False
4120,95.65,118,6.263,99.35,0.9961,VUOT_NGUONG,0.1445,0.1311,0.01367,0.06768,0,AN_TOAN,True,False
4130,99.55,117.7,6.298,99.24,0.9961,VUOT_NGUONG,0.0825,0.1299,0.0137,0.07704,0,AN_TOAN,True,False
4140,95.6,117.3,6.331,98.89,0.9961,VUOT_NGUONG,0.397,0.1318,0.01384,0.1162,0,AN_TOAN,True,False
4150,97.55,116.9,6.365,98.34,0.9961,VUOT_NGUONG,0,0.1309,0.01384,0.1134,0,AN_TOAN,True,False
4160,95.6,116.5,6.398,98.2,0.9961,VUOT_NGUONG,0.401,0.1324,0.01398,0.1567,0,AN_TOAN,True,False
4170,95.6,116.1,6.431,98.04,0.9961,VUOT_NGUONG,0.101,0.1336,0.01401,0.1682,0,AN_TOAN,True,False
4180,95.6,115.6,6.465,97.94,0.9961,VUOT_NGUONG,0.1565,0.1322,0.01406,0.1681,0,AN_TOAN,True,False
4190,93.7,115,6.497,97.14,0.9961,VUOT_NGUONG,0.086,0.1332,0.01409,0.1689,0,AN_TOAN,True,False
4200,93.7,114.6,6.53,96.82,0.9961,VUOT_NGUONG,0.1995,0.1347,0.01416,0.1484,0,AN_TOAN,True,False
4210,91.9,114.1,6.562,96.03,0.9961,VUOT_NGUONG,0.163,0.1349,0.01422,0.1641,0,AN_TOAN,True,False
4220,97.55,113.7,6.596,96.16,0.9961,VUOT_NGUONG,0.2725,0.1372,0.01432,0.1506,0,AN_TOAN,True,False
4230,91.8,113.2,6.627,95.61,0.9961,VUOT_NGUONG,0.1185,0.1377,0.01436,0.1525,0,AN_TOAN,True,False
4240,93.7,112.7,6.66,95.31,0.9961,VUOT_NGUONG,0,0.1377,0.01436,0.1316,0,AN_TOAN,True,False
4250,88.3,112.2,6.691,94.52,0.9961,VUOT_NGUONG,0.1445,0.1383,0.01441,0.1397,0,AN_TOAN,True,False
4260,90,111.7,6.722,93.91,0.9961,VUOT_NGUONG,0.1525,0.1376,0.01446,0.1355,0,AN_TOAN,True,False
4270,93.7,111.2,6.754,93.95,0.9961,VUOT_NGUONG,0,0.135,0.01446,0.1157,0,AN_TOAN,True,False
4280,90,110.8,6.786,92.96,0.9961,VUOT_NGUONG,0.1285,0.1319,0.0145,0.0998,0,AN_TOAN,True,False
4290,84.8,110.3,6.815,91.93,0.9961,VUOT_NGUONG,0.157,0.1309,0.01456,0.1027,0,AN_TOAN,True,False
4300,93.7,109.8,6.848,91.89,0.9961,VUOT_NGUONG,0.2435,0.1331,0.01464,0.1325,0,AN_TOAN,True,False
4310,91.8,109.4,6.879,92.17,0.9961,VUOT_NGUONG,0.1335,0.1333,0.01469,0.1308,0,AN_TOAN,True,False
4320,88.3,108.9,6.91,91.88,0.9961,VUOT_NGUONG,0,0.1323,0.01469,0.1131,0,AN_TOAN,True,False
4330,91.9,108.5,6.942,91.64,0.9961,VUOT_NGUONG,0.0895,0.1296,0.01472,0.124,0,AN_TOAN,True,False
