t_s,co_ppm,co_stel15_ppm,co_twa8h_ppm,co_proj10_ppm,co_p_model,co_state,no2_ppm,no2_stel15_ppm,no2_twa8h_ppm,no2_proj10_ppm,no2_p_model,no2_state,model_ran,warmup_or_nodata
2540,9.8,10.68,0.8083,10.14,0,AN_TOAN,2.832,1.501,0.06925,2.687,0,AN_TOAN,True,False
2550,10.4,10.68,0.8119,10.19,0,AN_TOAN,2.887,1.527,0.07025,2.703,0,AN_TOAN,True,False
2560,11.05,10.67,0.8157,10.23,0,AN_TOAN,3.005,1.554,0.07129,2.746,0,AN_TOAN,True,False
2570,10.45,10.64,0.8194,10.23,0,AN_TOAN,3.005,1.58,0.07233,2.775,0,AN_TOAN,True,False
2580,8.7,10.62,0.8224,10.04,0,AN_TOAN,2.829,1.605,0.07332,2.784,0,AN_TOAN,True,False
2590,10.4,10.61,0.826,10.13,0,AN_TOAN,3.067,1.632,0.07438,2.821,0,AN_TOAN,True,False
2600,10.85,10.62,0.8298,10.24,0,AN_TOAN,2.947,1.659,0.07541,2.842,0,AN_TOAN,True,False
2610,9.6,10.61,0.8331,10.15,0,AN_TOAN,3.005,1.686,0.07645,2.866,0,AN_TOAN,True,False
2620,9.4,10.58,0.8364,9.967,0,AN_TOAN,3.132,1.714,0.07754,2.891,0,AN_TOAN,True,False
2630,8.9,10.55,0.8395,9.776,0,AN_TOAN,3.19,1.743,0.07864,2.923,0,AN_TOAN,True,False
2640,10.2,10.54,0.843,9.939,0,AN_TOAN,3.32,1.773,0.0798,2.989,0,AN_TOAN,True,False
2650,10.2,10.53,0.8465,9.926,0,AN_TOAN,3.32,1.803,0.08095,3.029,0,AN_TOAN,True,False
2660,8.85,10.51,0.8496,9.691,0,AN_TOAN,3.192,1.834,0.08206,3.066,0,AN_TOAN,True,False
2670,9.4,10.48,0.8529,9.66,0,AN_TOAN,3.393,1.865,0.08324,3.119,0,AN_TOAN,True,False
2680,9.4,10.46,0.8561,9.653,0,AN_TOAN,3.456,1.897,0.08444,3.167,0,AN_TOAN,True,False
2690,10,10.45,0.8596,9.769,0,AN_TOAN,3.255,1.926,0.08557,3.182,0,AN_TOAN,True,False
2700,8.85,10.43,0.8627,9.606,0,AN_TOAN,3.456,1.958,0.08677,3.208,0,AN_TOAN,True,False
2710,9.25,10.42,0.8659,9.503,0,AN_TOAN,3.323,1.988,0.08792,3.216,0,CANH_BAO_SOM,True,False
2720,9.6,10.4,0.8692,9.58,0,AN_TOAN,3.526,2.021,0.08914,3.265,0,CANH_BAO_SOM,True,False
2730,10.4,10.4,0.8728,9.688,0,AN_TOAN,3.526,2.054,0.09037,3.291,0,CANH_BAO_SOM,True,False
2740,9.25,10.38,0.8761,9.668,0,AN_TOAN,3.599,2.087,0.09162,3.319,0,CANH_BAO_SOM,True,False
2750,9.25,10.37,0.8793,9.567,0,AN_TOAN,3.526,2.119,0.09284,3.36,0,CANH_BAO_SOM,True,False
2760,8.85,10.33,0.8823,9.554,0,AN_TOAN,3.747,2.153,0.09414,3.406,0,CANH_BAO_SOM,True,False
2770,10.45,10.32,0.886,9.693,0,AN_TOAN,3.755,2.186,0.09545,3.466,0,CANH_BAO_SOM,True,False
2780,9.4,10.28,0.8892,9.664,0,AN_TOAN,3.597,2.219,0.0967,3.483,0,CANH_BAO_SOM,True,False
2790,8.85,10.25,0.8923,9.479,0,AN_TOAN,3.599,2.251,0.09795,3.499,0,CANH_BAO_SOM,True,False
2800,9.6,10.23,0.8956,9.506,0,AN_TOAN,3.819,2.284,0.09927,3.536,0,CANH_BAO_SOM,True,False
2810,9.4,10.21,0.8989,9.512,0,AN_TOAN,3.599,2.316,0.1005,3.553,0,CANH_BAO_SOM,True,False
2820,8.85,10.19,0.902,9.497,0,AN_TOAN,3.743,2.349,0.1018,3.563,0,CANH_BAO_SOM,True,False
2830,9.05,10.16,0.9051,9.335,0,AN_TOAN,3.896,2.383,0.1032,3.59,0,CANH_BAO_SOM,True,False
2840,11,10.17,0.9089,9.526,0,AN_TOAN,3.743,2.414,0.1045,3.616,0,CANH_BAO_SOM,True,False
2850,9.6,10.16,0.9123,9.601,0,AN_TOAN,3.819,2.446,0.1058,3.651,0,CANH_BAO_SOM,True,False
2860,8.55,10.12,0.9152,9.456,0,AN_TOAN,3.826,2.477,0.1071,3.661,0,CANH_BAO_SOM,True,False
2870,9.4,10.1,0.9185,9.444,0,AN_TOAN,3.975,2.51,0.1085,3.714,0,CANH_BAO_SOM,True,False
2880,9.05,10.07,0.9216,9.471,0,AN_TOAN,3.899,2.543,0.1099,3.743,0,CANH_BAO_SOM,True,False
2890,10,10.07,0.9251,9.572,0,AN_TOAN,3.975,2.575,0.1112,3.762,0,CANH_BAO_SOM,True,False
2900,9.25,10.06,0.9283,9.359,0,AN_TOAN,4.055,2.608,0.1127,3.809,0,CANH_BAO_SOM,True,False
2910,9.8,10.06,0.9317,9.384,0,AN_TOAN,3.896,2.639,0.114,3.827,0,CANH_BAO_SOM,True,False
2920,8.95,10.05,0.9348,9.423,0,AN_TOAN,4.221,2.673,0.1155,3.883,0,CANH_BAO_SOM,True,False
2930,9.4,10.02,0.9381,9.429,0,AN_TOAN,4.059,2.705,0.1169,3.902,0,CANH_BAO_SOM,True,False
2940,9.25,10.01,0.9413,9.441,0,AN_TOAN,4.138,2.738,0.1183,3.938,0,CANH_BAO_SOM,True,False
2950,10.2,10,0.9449,9.463,0,AN_TOAN,3.975,2.767,0.1197,3.945,0,CANH_BAO_SOM,True,False
2960,9.4,9.996,0.9481,9.486,0,AN_TOAN,4.055,2.798,0.1211,3.954,0,CANH_BAO_SOM,True,False
2970,9.4,9.983,0.9514,9.441,0,AN_TOAN,4.055,2.827,0.1225,3.979,0,CANH_BAO_SOM,True,False
2980,9.4,9.969,0.9547,9.491,0,AN_TOAN,4.055,2.857,0.1239,3.968,0,CANH_BAO_SOM,True,False
2990,9.4,9.958,0.9579,9.484,0,AN_TOAN,4.055,2.887,0.1253,3.976,0,CANH_BAO_SOM,True,False
3000,9.4,9.935,0.9612,9.507,0,AN_TOAN,4.055,2.917,0.1267,3.974,0,CANH_BAO_SOM,True,False
3010,9.4,9.926,0.9644,9.42,0,AN_TOAN,4.055,2.945,0.1281,3.991,0,CANH_BAO_SOM,True,False
3020,9.4,9.923,0.9677,9.418,0,AN_TOAN,4.055,2.974,0.1296,3.996,0,CANH_BAO_SOM,True,False
3030,,9.925,0.9677,,,AN_TOAN,,2.99,0.1296,,,CANH_BAO_SOM,False,True
3040,,9.905,0.9677,,,AN_TOAN,,3.006,0.1296,,,CANH_BAO_SOM,False,True
3050,,9.899,0.9677,,,AN_TOAN,,3.022,0.1296,,,CANH_BAO_SOM,False,True
3060,,9.891,0.9677,,,AN_TOAN,,3.038,0.1296,,,CANH_BAO_SOM,False,True
3070,,9.882,0.9677,,,AN_TOAN,,3.053,0.1296,,,CANH_BAO_SOM,False,True
3080,,9.86,0.9677,,,AN_TOAN,,3.069,0.1296,,,CANH_BAO_SOM,False,True
3090,,9.849,0.9677,,,AN_TOAN,,3.084,0.1296,,,CANH_BAO_SOM,False,True
3100,,9.832,0.9677,,,AN_TOAN,,3.101,0.1296,,,CANH_BAO_SOM,False,True
3110,,9.822,0.9677,,,AN_TOAN,,3.117,0.1296,,,CANH_BAO_SOM,False,True
3120,,9.827,0.9677,,,AN_TOAN,,3.132,0.1296,,,CANH_BAO_SOM,False,True
3130,,9.811,0.9677,,,AN_TOAN,,3.149,0.1296,,,CANH_BAO_SOM,False,True
3140,,9.814,0.9677,,,AN_TOAN,,3.164,0.1296,,,CANH_BAO_SOM,False,True
3150,,9.812,0.9677,,,AN_TOAN,,3.179,0.1296,,,CANH_BAO_SOM,False,True
3160,,9.784,0.9677,,,AN_TOAN,,3.194,0.1296,,,CANH_BAO_SOM,False,True
3170,,9.768,0.9677,,,AN_TOAN,,3.209,0.1296,,,CANH_BAO_SOM,False,True
3180,,9.753,0.9677,,,AN_TOAN,,3.225,0.1296,,,CANH_BAO_SOM,False,True
3190,,9.75,0.9677,,,AN_TOAN,,3.241,0.1296,,,CANH_BAO_SOM,False,True
3200,,9.732,0.9677,,,AN_TOAN,,3.255,0.1296,,,CANH_BAO_SOM,False,True
3210,,9.728,0.9677,,,AN_TOAN,,3.271,0.1296,,,CANH_BAO_SOM,False,True
3220,,9.733,0.9677,,,AN_TOAN,,3.287,0.1296,,,CANH_BAO_SOM,False,True
3230,,9.72,0.9677,,,AN_TOAN,,3.304,0.1296,,,CANH_BAO_SOM,False,True
3240,,9.709,0.9677,,,AN_TOAN,,3.319,0.1296,,,CANH_BAO_SOM,False,True
3250,,9.713,0.9677,,,AN_TOAN,,3.335,0.1296,,,CANH_BAO_SOM,False,True
3260,,9.709,0.9677,,,AN_TOAN,,3.35,0.1296,,,CANH_BAO_SOM,False,True
3270,,9.702,0.9677,,,AN_TOAN,,3.363,0.1296,,,CANH_BAO_SOM,False,True
3280,,9.697,0.9677,,,AN_TOAN,,3.379,0.1296,,,CANH_BAO_SOM,False,True
3290,,9.683,0.9677,,,AN_TOAN,,3.393,0.1296,,,CANH_BAO_SOM,False,True
3300,,9.677,0.9677,,,AN_TOAN,,3.407,0.1296,,,CANH_BAO_SOM,False,True
3310,,9.689,0.9677,,,AN_TOAN,,3.419,0.1296,,,CANH_BAO_SOM,False,True
3320,,9.68,0.9677,,,AN_TOAN,,3.436,0.1296,,,AN_TOAN,False,True
3330,,9.664,0.9677,,,AN_TOAN,,3.451,0.1296,,,AN_TOAN,False,True
3340,,9.665,0.9677,,,AN_TOAN,,3.467,0.1296,,,AN_TOAN,False,True
3350,,9.645,0.9677,,,AN_TOAN,,3.484,0.1296,,,AN_TOAN,False,True
3360,,9.638,0.9677,,,AN_TOAN,,3.5,0.1296,,,AN_TOAN,False,True
3370,,9.632,0.9677,,,AN_TOAN,,3.516,0.1296,,,AN_TOAN,False,True
3380,,9.625,0.9677,,,AN_TOAN,,3.529,0.1296,,,AN_TOAN,False,True
3390,,9.618,0.9677,,,AN_TOAN,,3.542,0.1296,,,AN_TOAN,False,True
3400,,9.598,0.9677,,,AN_TOAN,,3.558,0.1296,,,AN_TOAN,False,True
3410,,9.582,0.9677,,,AN_TOAN,,3.572,0.1296,,,AN_TOAN,False,True
3420,,9.57,0.9677,,,AN_TOAN,,3.587,0.1296,,,AN_TOAN,False,True
3430,,9.569,0.9677,,,AN_TOAN,,3.602,0.1296,,,AN_TOAN,False,True
3440,,9.565,0.9677,,,AN_TOAN,,3.618,0.1296,,,AN_TOAN,False,True
3450,,9.547,0.9677,,,AN_TOAN,,3.634,0.1296,,,AN_TOAN,False,True
3460,,9.514,0.9677,,,AN_TOAN,,3.648,0.1296,,,AN_TOAN,False,True
3470,,9.493,0.9677,,,AN_TOAN,,3.662,0.1296,,,AN_TOAN,False,True
3480,,9.511,0.9677,,,AN_TOAN,,3.681,0.1296,,,AN_TOAN,False,True
3490,,9.491,0.9677,,,AN_TOAN,,3.695,0.1296,,,AN_TOAN,False,True
3500,,9.458,0.9677,,,AN_TOAN,,3.713,0.1296,,,AN_TOAN,False,True
3510,,9.455,0.9677,,,AN_TOAN,,3.73,0.1296,,,AN_TOAN,False,True
3520,,9.456,0.9677,,,AN_TOAN,,3.745,0.1296,,,AN_TOAN,False,True
3530,,9.471,0.9677,,,AN_TOAN,,3.759,0.1296,,,AN_TOAN,False,True
3540,,9.451,0.9677,,,AN_TOAN,,3.771,0.1296,,,AN_TOAN,False,True
3550,,9.431,0.9677,,,AN_TOAN,,3.783,0.1296,,,AN_TOAN,False,True
3560,,9.447,0.9677,,,AN_TOAN,,3.8,0.1296,,,AN_TOAN,False,True
3570,,9.449,0.9677,,,AN_TOAN,,3.811,0.1296,,,AN_TOAN,False,True
3580,,9.45,0.9677,,,AN_TOAN,,3.822,0.1296,,,AN_TOAN,False,True
3590,,9.433,0.9677,,,AN_TOAN,,3.839,0.1296,,,AN_TOAN,False,True
3600,,9.452,0.9677,,,AN_TOAN,,3.851,0.1296,,,AN_TOAN,False,True
3610,,9.458,0.9677,,,AN_TOAN,,3.868,0.1296,,,AN_TOAN,False,True
3620,,9.453,0.9677,,,AN_TOAN,,3.879,0.1296,,,AN_TOAN,False,True
3630,,9.421,0.9677,,,AN_TOAN,,3.891,0.1296,,,AN_TOAN,False,True
3640,,9.427,0.9677,,,AN_TOAN,,3.902,0.1296,,,AN_TOAN,False,True
3650,,9.433,0.9677,,,AN_TOAN,,3.916,0.1296,,,AN_TOAN,False,True
3660,,9.456,0.9677,,,AN_TOAN,,3.922,0.1296,,,AN_TOAN,False,True
3670,,9.416,0.9677,,,AN_TOAN,,3.929,0.1296,,,AN_TOAN,False,True
3680,,9.417,0.9677,,,AN_TOAN,,3.943,0.1296,,,AN_TOAN,False,True
3690,9,9.423,0.9708,,,AN_TOAN,6.435,4.061,0.1318,,,AN_TOAN,False,False
3700,9.7,9.427,0.9742,,,AN_TOAN,6.553,4.175,0.1341,,,AN_TOAN,False,False
3710,8.2,9.377,0.977,,,AN_TOAN,6.548,4.298,0.1363,,,AN_TOAN,False,False
3720,8.65,9.369,0.9801,,,AN_TOAN,6.415,4.409,0.1386,,,AN_TOAN,False,False
3730,8.75,9.356,0.9831,,,AN_TOAN,6.409,4.514,0.1408,,,AN_TOAN,False,False
3740,8.55,9.254,0.9861,,,AN_TOAN,6.405,4.625,0.143,,,AN_TOAN,False,False
3750,9.85,9.265,0.9895,,,AN_TOAN,6.529,4.737,0.1453,,,AN_TOAN,False,False
3760,8.8,9.275,0.9925,,,AN_TOAN,6.272,4.839,0.1475,,,AN_TOAN,False,False
3770,9.1,9.263,0.9957,,,AN_TOAN,6.521,4.945,0.1497,,,AN_TOAN,False,False
3780,8.6,9.244,0.9987,,,AN_TOAN,6.517,5.054,0.152,,,AN_TOAN,False,False
3790,9.75,9.233,1.002,,,AN_TOAN,6.513,5.16,0.1542,,,AN_TOAN,False,False
3800,8.95,9.221,1.005,,,AN_TOAN,6.638,5.268,0.1566,,,AN_TOAN,False,False
3810,10.4,9.246,1.009,,,AN_TOAN,6.635,5.382,0.1589,,,AN_TOAN,False,False
3820,8.45,9.225,1.012,,,AN_TOAN,6.502,5.477,0.1611,,,VUOT_NGUONG,False,False
3830,9.1,9.212,1.015,,,AN_TOAN,6.762,5.59,0.1635,,,VUOT_NGUONG,False,False
3840,8.75,9.192,1.018,,,AN_TOAN,6.497,5.688,0.1657,,,VUOT_NGUONG,False,False
3850,9.4,9.158,1.021,,,AN_TOAN,6.622,5.798,0.168,,,VUOT_NGUONG,False,False
3860,7.9,9.096,1.024,,,AN_TOAN,6.625,5.905,0.1703,,,VUOT_NGUONG,False,False
3870,8.35,9.052,1.027,,,AN_TOAN,6.75,6.018,0.1727,,,VUOT_NGUONG,False,False
3880,9,9.035,1.03,,,AN_TOAN,7.021,6.141,0.1751,,,VUOT_NGUONG,False,False
3890,9,9.019,1.033,,,AN_TOAN,7.018,6.265,0.1775,,,VUOT_NGUONG,False,False
3900,7.8,8.952,1.036,,,AN_TOAN,7.015,6.388,0.18,,,VUOT_NGUONG,False,False
3910,8.95,8.933,1.039,,,AN_TOAN,6.874,6.505,0.1824,,,VUOT_NGUONG,False,False
3920,8.45,8.894,1.042,,,AN_TOAN,6.486,6.607,0.1846,,,VUOT_NGUONG,False,False
3930,7.65,8.844,1.044,,,AN_TOAN,7.149,6.628,0.1871,,,VUOT_NGUONG,False,False
3940,8.25,8.821,1.047,,,AN_TOAN,7.152,6.649,0.1896,,,VUOT_NGUONG,False,False
3950,8.05,8.793,1.05,,,AN_TOAN,6.867,6.657,0.192,,,VUOT_NGUONG,False,False
3960,7.05,8.73,1.053,,,AN_TOAN,6.602,6.655,0.1943,,,VUOT_NGUONG,False,False
3970,7.8,8.698,1.055,,,AN_TOAN,6.863,6.662,0.1966,,,VUOT_NGUONG,False,False
3980,8.85,8.703,1.058,8.196,,AN_TOAN,6.861,6.668,0.199,6.833,,VUOT_NGUONG,False,False
3990,8.2,8.687,1.061,8.248,,AN_TOAN,6.998,6.679,0.2014,6.823,,VUOT_NGUONG,False,False
4000,9.35,8.708,1.064,8.366,,AN_TOAN,6.724,6.681,0.2038,6.777,,VUOT_NGUONG,False,False
4010,8.15,8.691,1.067,8.377,,AN_TOAN,6.723,6.682,0.2061,6.763,,VUOT_NGUONG,False,False
4020,7.25,8.649,1.07,8.383,,AN_TOAN,7.139,6.695,0.2086,6.831,,VUOT_NGUONG,False,False
4030,7.4,8.613,1.072,8.324,,AN_TOAN,6.992,6.704,0.211,6.852,,VUOT_NGUONG,False,False
4040,7.7,8.587,1.075,8.187,,AN_TOAN,7.13,6.716,0.2135,6.89,,VUOT_NGUONG,False,False
4050,7.05,8.546,1.078,8.028,,AN_TOAN,7.129,6.727,0.216,6.911,,VUOT_NGUONG,False,False
4060,7.8,8.526,1.08,7.844,,AN_TOAN,6.855,6.73,0.2184,6.932,,VUOT_NGUONG,False,False
4070,8.2,8.518,1.083,7.84,,AN_TOAN,7.127,6.74,0.2208,6.983,,VUOT_NGUONG,False,False
4080,7.5,8.492,1.086,7.856,,AN_TOAN,7.415,6.757,0.2234,7.024,,VUOT_NGUONG,False,False
4090,8.25,8.487,1.089,7.933,,AN_TOAN,7.415,6.773,0.226,7.081,,VUOT_NGUONG,False,False
4100,7.75,8.469,1.091,7.926,,AN_TOAN,7.123,6.782,0.2285,7.086,,VUOT_NGUONG,False,False
4110,7.75,8.452,1.094,7.974,,AN_TOAN,7.268,6.793,0.231,7.108,,VUOT_NGUONG,False,False
4120,8.6,8.456,1.097,8.064,,AN_TOAN,7.412,6.807,0.2335,7.18,,VUOT_NGUONG,False,False
4130,8.65,8.46,1.1,8.109,,AN_TOAN,7.561,6.824,0.2362,7.237,,VUOT_NGUONG,False,False
4140,8.2,8.454,1.103,8.181,,AN_TOAN,7.711,6.843,0.2389,7.284,,VUOT_NGUONG,False,False
4150,9.15,8.469,1.106,8.278,,AN_TOAN,7.559,6.858,0.2415,7.31,,VUOT_NGUONG,False,False
4160,8.5,8.47,1.109,8.368,,AN_TOAN,7.408,6.87,0.244,7.35,,VUOT_NGUONG,False,False
4170,9,8.481,1.112,8.514,,AN_TOAN,7.708,6.887,0.2467,7.41,,VUOT_NGUONG,False,False
4180,7.65,8.464,1.115,8.394,,AN_TOAN,7.261,6.894,0.2492,7.396,,VUOT_NGUONG,False,False
4190,7.35,8.442,1.117,8.231,,AN_TOAN,7.412,6.904,0.2518,7.384,,VUOT_NGUONG,False,False
4200,8.3,8.439,1.12,8.248,,AN_TOAN,7.272,6.911,0.2543,7.338,,VUOT_NGUONG,False,False
4210,6.2,8.397,1.122,7.889,,AN_TOAN,7.555,6.924,0.257,7.345,,VUOT_NGUONG,False,False
4220,6.95,8.37,1.125,7.701,,AN_TOAN,7.404,6.933,0.2595,7.355,,VUOT_NGUONG,False,False
4230,7.1,8.347,1.127,7.483,,AN_TOAN,7.403,6.941,0.2621,7.324,,VUOT_NGUONG,False,False
4240,9,8.359,1.13,7.642,,AN_TOAN,7.402,6.949,0.2647,7.342,,VUOT_NGUONG,False,False
4250,8.5,8.361,1.133,7.774,,AN_TOAN,7.861,6.965,0.2674,7.403,,VUOT_NGUONG,False,False
4260,7.05,8.339,1.136,7.636,,AN_TOAN,7.402,6.973,0.27,7.426,,VUOT_NGUONG,False,False
4270,7.8,8.33,1.138,7.813,,AN_TOAN,7.552,6.983,0.2726,7.434,,VUOT_NGUONG,False,False
4280,6.4,8.297,1.141,7.725,,AN_TOAN,7.702,6.995,0.2753,7.476,,VUOT_NGUONG,False,False
4290,7.25,8.28,1.143,7.731,,AN_TOAN,7.708,7.006,0.278,7.518,,VUOT_NGUONG,False,False
4300,6.75,8.256,1.145,7.452,,AN_TOAN,7.255,7.01,0.2805,7.507,,VUOT_NGUONG,False,False
4310,6.5,8.228,1.148,7.212,,AN_TOAN,7.255,7.014,0.283,7.446,,VUOT_NGUONG,False,False
4320,6.25,8.197,1.15,7.112,,AN_TOAN,7.254,7.018,0.2855,7.431,,VUOT_NGUONG,False,False
4330,7.05,8.179,1.152,7.024,,AN_TOAN,7.549,7.026,0.2881,7.436,,VUOT_NGUONG,False,False
4340,7.5,8.169,1.155,7.144,,AN_TOAN,7.549,7.034,0.2908,7.424,,VUOT_NGUONG,False,False
4350,7.65,8.161,1.158,7.196,,AN_TOAN,7.548,7.042,0.2934,7.411,,VUOT_NGUONG,False,False
4360,7.05,8.145,1.16,7.221,,AN_TOAN,7.107,7.043,0.2958,7.398,,VUOT_NGUONG,False,False
4370,7.1,8.13,1.162,7.275,,AN_TOAN,6.968,7.042,0.2983,7.364,,VUOT_NGUONG,False,False
4380,7.2,8.116,1.165,7.377,,AN_TOAN,7.252,7.045,0.3008,7.362,,VUOT_NGUONG,False,False
4390,8.4,8.12,1.168,7.529,,AN_TOAN,7.252,7.048,0.3033,7.327,,VUOT_NGUONG,False,False
4400,7.3,8.109,1.17,7.502,,AN_TOAN,7.547,7.054,0.3059,7.332,,VUOT_NGUONG,False,False
4410,6.4,8.086,1.173,7.348,,AN_TOAN,7.106,7.055,0.3084,7.281,,VUOT_NGUONG,False,False
4420,6.75,8.068,1.175,7.294,,AN_TOAN,7.402,7.06,0.311,7.313,,VUOT_NGUONG,False,False
4430,7.5,8.06,1.178,7.326,,AN_TOAN,7.111,7.061,0.3134,7.324,,VUOT_NGUONG,False,False
4440,7.9,8.058,1.18,7.4,,AN_TOAN,7.25,7.063,0.3159,7.319,,VUOT_NGUONG,False,False
4450,6.2,8.034,1.183,7.123,,AN_TOAN,7.25,7.065,0.3185,7.315,,VUOT_NGUONG,False,False
4460,7.3,8.024,1.185,7.109,,AN_TOAN,7.25,7.068,0.321,7.28,,VUOT_NGUONG,False,False
4470,5.85,7.997,1.187,7.013,,AN_TOAN,7.4,7.072,0.3235,7.31,,VUOT_NGUONG,False,False
4480,7.85,7.995,1.19,7.138,,AN_TOAN,7.394,7.076,0.3261,7.31,,VUOT_NGUONG,False,False
4490,7.15,7.985,1.192,7.097,,AN_TOAN,7.11,7.076,0.3286,7.307,,VUOT_NGUONG,False,False
4500,7.1,7.974,1.195,6.994,,AN_TOAN,7.249,7.079,0.3311,7.306,,VUOT_NGUONG,False,False
4510,7.55,7.969,1.197,7.159,,AN_TOAN,6.965,7.077,0.3335,7.268,,VUOT_NGUONG,False,False
4520,3.15,7.911,1.198,6.656,,AN_TOAN,7.26,7.079,0.336,7.268,,VUOT_NGUONG,False,False
4530,5.95,7.888,1.201,6.654,,AN_TOAN,7.393,7.083,0.3386,7.267,,VUOT_NGUONG,False,False
4540,7.7,7.886,1.203,6.623,,AN_TOAN,6.825,7.08,0.341,7.197,,VUOT_NGUONG,False,False
4550,8.05,7.888,1.206,6.718,,AN_TOAN,6.964,7.079,0.3434,7.171,,VUOT_NGUONG,False,False
4560,7.55,7.884,1.209,6.774,,AN_TOAN,6.83,7.076,0.3458,7.118,,VUOT_NGUONG,False,False
4570,7.75,7.883,1.211,6.796,,AN_TOAN,7.103,7.076,0.3482,7.128,,VUOT_NGUONG,False,False
4580,7.1,7.874,1.214,7.242,,AN_TOAN,6.963,7.075,0.3506,7.087,,VUOT_NGUONG,False,False
4590,6.35,7.844,1.216,7.277,,AN_TOAN,6.963,7.081,0.3531,7.031,,VUOT_NGUONG,False,False
4600,7.6,7.821,1.219,7.275,,AN_TOAN,7.247,7.089,0.3556,7.078,,VUOT_NGUONG,False,False
4610,6.75,7.805,1.221,7.133,,AN_TOAN,7.102,7.095,0.358,7.092,,VUOT_NGUONG,False,False
4620,7.4,7.791,1.224,7.129,,AN_TOAN,6.963,7.101,0.3605,7.103,,VUOT_NGUONG,False,False
4630,6.45,7.766,1.226,6.978,,AN_TOAN,6.69,7.104,0.3628,7.048,,VUOT_NGUONG,False,False
4640,5.95,7.737,1.228,6.833,,AN_TOAN,6.824,7.109,0.3652,7.024,,VUOT_NGUONG,False,False
4650,6.5,7.699,1.23,6.837,,AN_TOAN,6.823,7.112,0.3675,7.001,,VUOT_NGUONG,False,False
4660,6.85,7.678,1.232,6.752,,AN_TOAN,6.963,7.119,0.3699,6.967,,VUOT_NGUONG,False,False
4670,7.3,7.658,1.235,6.815,,AN_TOAN,6.69,7.121,0.3723,6.918,,VUOT_NGUONG,False,False
4680,6.85,7.638,1.237,6.75,,AN_TOAN,6.963,7.126,0.3747,6.915,,VUOT_NGUONG,False,False
4690,7.4,7.612,1.24,6.844,,AN_TOAN,6.962,7.131,0.3771,6.942,,VUOT_NGUONG,False,False
4700,6.8,7.588,1.242,6.933,,AN_TOAN,7.246,7.138,0.3796,6.986,,VUOT_NGUONG,False,False
4710,5.85,7.538,1.244,6.855,,AN_TOAN,6.823,7.14,0.382,6.983,,VUOT_NGUONG,False,False
4720,6.45,7.516,1.247,6.807,,AN_TOAN,7.246,7.148,0.3845,7.012,,VUOT_NGUONG,False,False
4730,6.3,7.484,1.249,6.683,,AN_TOAN,6.823,7.149,0.3869,7.024,,VUOT_NGUONG,False,False
4740,7.25,7.468,1.251,6.72,,AN_TOAN,6.689,7.151,0.3892,6.987,,VUOT_NGUONG,False,False
4750,7,7.441,1.254,6.684,,AN_TOAN,6.561,7.151,0.3915,6.935,,VUOT_NGUONG,False,False
4760,6.2,7.422,1.256,6.606,,AN_TOAN,6.555,7.15,0.3937,6.851,,VUOT_NGUONG,False,False
4770,5.85,7.394,1.258,6.606,,AN_TOAN,6.688,7.149,0.3961,6.828,,VUOT_NGUONG,False,False
4780,6.85,7.371,1.26,6.639,,AN_TOAN,6.962,7.148,0.3985,6.791,,VUOT_NGUONG,False,False
4790,6.55,7.343,1.263,6.66,,AN_TOAN,6.688,7.145,0.4008,6.772,,VUOT_NGUONG,False,False
4800,5.7,7.32,1.265,6.472,,AN_TOAN,6.56,7.14,0.4031,6.75,,VUOT_NGUONG,False,False
4810,6.45,7.292,1.267,6.399,,AN_TOAN,6.555,7.136,0.4054,6.745,,VUOT_NGUONG,False,False
4820,7.85,7.286,1.269,6.634,,AN_TOAN,6.962,7.141,0.4078,6.786,,VUOT_NGUONG,False,False
4830,6.85,7.277,1.272,6.756,,AN_TOAN,6.827,7.138,0.4102,6.796,,VUOT_NGUONG,False,False
4840,6.3,7.255,1.274,6.679,,AN_TOAN,6.56,7.131,0.4124,6.748,,VUOT_NGUONG,False,False
4850,7.25,7.246,1.277,6.748,,AN_TOAN,6.822,7.131,0.4148,6.761,,VUOT_NGUONG,False,False
4860,6.3,7.238,1.279,6.801,,AN_TOAN,6.688,7.132,0.4171,6.774,,VUOT_NGUONG,False,False
4870,6.7,7.226,1.281,6.817,,AN_TOAN,6.688,7.13,0.4194,6.784,,VUOT_NGUONG,False,False
4880,6.2,7.196,1.283,6.623,0,AN_TOAN,6.688,7.128,0.4218,6.751,0.9648,VUOT_NGUONG,True,False
4890,6.35,7.176,1.285,6.568,0,AN_TOAN,6.559,7.123,0.424,6.716,0.9727,VUOT_NGUONG,True,False
4900,7.25,7.152,1.288,6.669,0,AN_TOAN,6.688,7.123,0.4264,6.724,0.9648,VUOT_NGUONG,True,False
4910,5.8,7.126,1.29,6.498,0,AN_TOAN,6.822,7.124,0.4287,6.721,0.9648,VUOT_NGUONG,True,False
4920,6.8,7.121,1.292,6.547,0,AN_TOAN,6.554,7.117,0.431,6.702,0.9648,VUOT_NGUONG,True,False
4930,6.55,7.112,1.295,6.531,0,AN_TOAN,6.688,7.114,0.4333,6.702,0.9727,VUOT_NGUONG,True,False
4940,3.4,7.064,1.296,6.192,0,AN_TOAN,6.297,7.105,0.4355,6.652,0.9727,VUOT_NGUONG,True,False
4950,6.05,7.053,1.298,6.153,0,AN_TOAN,6.822,7.101,0.4379,6.682,0.9805,VUOT_NGUONG,True,False
