t_ms,co,no2,temp,rh
9655000,0,0,27.6227,68.3757
9660000,0,0.256661,27.644,68.4238
9665000,0,0.313486,27.6048,68.4256
9670000,0,0.367879,27.5603,68.4785
9675000,0,0,27.5999,68.3582
9680000,7.38906,0,27.6183,68.3558
9685000,0,0,27.624,68.5213
9690000,0,0.353455,27.5859,68.3197
9695000,0,0,27.5757,68.3545
9700000,0,0.0982736,27.5859,68.4059
9705000,0,0,27.6185,68.3608
9710000,0,0,27.6159,68.3297
9715000,0,0,27.6525,68.3838
9720000,8.33114,0.12493,27.5981,68.3408
9725000,0,0,27.5879,68.3496
9730000,0,0,27.5895,68.3029
9735000,0,0,27.62,68.4061
9740000,0,0,27.6096,68.3444
9745000,0,0,27.6255,68.3698
9750000,0,0.12493,27.6246,68.3292
9755000,0,0.135335,27.6167,68.3392
9760000,0,0.146607,27.6128,68.3453
9765000,0,0.179066,27.6505,68.3386
9770000,0,0,27.6056,68.2655
9775000,5.36556,0.313486,27.6133,68.2763
9780000,0,0.289384,27.5822,68.4965
9785000,0,0.289384,27.6401,68.251
9790000,0,0,27.6118,68.3608
9795000,0,0.256661,27.6417,68.361
9800000,0,0.353455,27.6187,68.3383
9805000,0,0.301194,27.6419,68.386
9810000,0,0.172045,27.6222,68.3126
9815000,0,0.130029,27.6695,68.2922
9820000,0,0.172045,27.6276,68.3267
9825000,0,0,27.6586,68.1921
9830000,0,0,27.63,68.2452
9835000,0,0,27.6498,68.2554
9840000,0,0,27.6399,68.3108
9845000,0,0.106459,27.6576,68.206
9915000,4313.97,7.31355,27.6663,68.3156
9920000,3943.5,6.82624,27.6325,68.2035
9925000,3609.72,6.3775,27.659,68.1546
9930000,3311.04,6.25348,27.6623,68.1802
9935000,3024.59,5.5831,27.6557,68.0805
9940000,2773.8,5.36185,27.6772,68.1812
9945000,2534.38,5.29069,27.6718,68.2512
9950000,2319.95,4.60876,27.6845,68.24
9955000,2123.68,4.55136,27.6759,68.2166
9960000,1944.04,4.07757,27.6626,68.211
9965000,1779.6,3.8418,27.6776,68.1865
9970000,1629.1,3.74377,27.6886,68.2361
9975000,1491.34,3.42194,27.682,68.1702
9980000,1365.24,3.23506,27.6638,68.2201
9985000,1249.82,3.06189,27.7022,68.1223
9990000,1149.33,3.02625,27.7379,68.2111
9995000,1047.48,2.87234,27.6931,68.2151
10000000,958.963,2.71621,27.6951,68.1219
10005000,883.756,2.48531,27.7025,68.1015
10010000,809.834,2.36568,27.6782,68.0706
10015000,735.902,2.25431,27.6907,68.152
10020000,673.767,2.15054,27.7359,68.1152
10025000,616.892,2.27247,27.7024,68.1842
10030000,564.83,1.96342,27.7068,68.1387
10035000,517.175,2.06538,27.6835,68.158
10040000,480.107,1.91538,27.6996,68.1711
10045000,433.623,1.72614,27.7021,68.0501
10050000,404.461,1.82891,27.6756,68.1242
10055000,363.613,1.86991,27.7073,68.1697
10060000,332.985,1.53083,27.7438,68.1378
10065000,312.639,1.60878,27.7022,68.0954
10070000,279.284,1.41942,27.75,68.1103
10075000,255.789,1.36852,27.7008,68.1536
10080000,234.282,1.3205,27.7084,68.0637
10085000,214.593,1.27515,27.707,68.1235
10090000,196.569,1.23227,27.7043,68.1011
10095000,180.069,1.3217,27.6798,68.0804
10100000,164.964,1.1532,27.6731,68.0685
10105000,151.135,1.2693,27.7255,68.1192
10110000,138.475,1.26111,27.7019,67.9971
10115000,126.884,1.04907,27.7252,68.0176
10120000,116.272,1.01769,27.7408,68.1251
10125000,106.557,1.26582,27.7,68.0902
10130000,97.6614,0.95924,27.7074,68.0379
10135000,89.517,1.1507,27.7435,68.0702
10140000,82.06,0.905922,27.7009,67.9531
10145000,75.2321,1.15902,27.7104,68.0663
10150000,75.0297,0.857079,27.7232,68.0152
10155000,63.2551,0.834159,27.7317,67.9728
10160000,58.0128,0.812156,27.7419,68.0515
10165000,53.2122,0.791014,27.7225,67.9976
10170000,54.8655,0.77068,27.7273,67.9473
10175000,44.7898,0.751106,27.7629,68.097
10180000,41.1025,0.732248,27.7023,68.0447
10185000,37.7253,0.714065,27.739,68.1079
10190000,34.6321,0.696518,27.7596,68.0165
10195000,31.7989,0.679572,27.7668,68.0051
10200000,29.2035,0.663194,27.7306,67.9599
10205000,26.8261,0.647354,27.7268,68.0814
10210000,24.648,1.01492,27.7021,68.0672
10215000,28.465,0.803553,27.7584,68.0141
10220000,20.8242,0.602794,27.7147,68.0058
10225000,19.1489,0.588846,27.7508,68.0456
10230000,17.6136,0.575314,27.7453,67.9695
10235000,22.2563,0.562178,27.7513,67.9949
10240000,14.9172,0.838806,27.7481,68.0045
10245000,13.7352,0.747163,27.7585,67.941
10250000,17.8068,0.697023,27.7495,67.9881
10255000,11.6582,0.513261,27.7471,67.9547
10260000,15.9025,0.501861,27.7543,68.0985
10265000,9.91208,0.490765,27.7718,67.9528
10270000,9.14602,0.479961,27.7171,68.074
10275000,14.2558,0.469438,27.7666,67.9757
10280000,7.79869,0.579217,27.7652,67.9905
10285000,7.20721,0.449192,27.7682,67.9986
10290000,6.6644,0.43945,27.7293,67.9571
10295000,6.16619,0.429949,27.7447,68.0379
10300000,5.70881,0.614662,27.8023,67.9197
10305000,10.8734,0.41164,27.7768,68.0302
10310000,14.6798,0.402815,27.7701,68.0065
10315000,13.22,0.394201,27.718,67.9471
10320000,4.22327,0.385791,27.8178,67.9723
10325000,3.92406,0.377578,27.7666,67.9212
10330000,3.649,0.534855,27.7555,67.9102
10335000,10.217,0.36172,27.7763,67.9618
10340000,3.16337,0.354063,27.7524,67.9686
10345000,2.94927,0.346582,27.7599,67.984
10350000,8.11776,0.474605,27.7745,67.9614
10355000,2.57074,0.332123,27.7922,67.944
10360000,2.40358,0.325136,27.7632,67.9322
10365000,7.61509,0.750015,27.732,67.9877
10370000,2.10753,0.311625,27.7864,67.875
10375000,7.13171,0.305093,27.7849,67.8511
10380000,1.85567,0.545302,27.7688,67.916
10385000,8.29759,0.292457,27.8248,67.868
10390000,9.03007,0.286345,27.7652,67.9324
10395000,1.54575,0.421225,27.7777,67.8414
10400000,1.45765,0.274518,27.785,67.8825
10405000,1.37614,0.268795,27.8081,67.7863
10410000,1.30066,0.263195,27.7934,67.7983
10415000,1.23073,0.377748,27.789,67.8654
10420000,1.1659,0.252355,27.7926,67.8203
10425000,1.10574,0.247107,27.8009,67.7883
10430000,1.04989,0.241972,27.7997,67.8005
10435000,0.997984,0.236946,27.7706,67.8478
10440000,0.949715,0.232027,27.7932,67.8958
10445000,6.27034,0.227213,27.8039,67.8543
10450000,7.68389,0.47916,27.8086,67.864
10455000,7.12044,0.217886,27.7845,67.7955
10460000,0.787483,0.21337,27.8163,67.8413
10465000,0.753458,0.208949,27.8192,67.8375
10470000,0.721641,0.204621,27.8002,67.8712
10475000,0.69186,0.365683,27.7413,67.8625
10480000,0.663956,0.81502,27.8017,67.76
10485000,0.637782,0.192175,27.797,67.8412
10490000,0.613205,0.188199,27.8424,67.7963
10495000,0.590104,0.184306,27.8353,67.6984
10500000,0.568364,0.180494,27.7914,67.8762
10505000,0.547884,0.176762,27.8096,67.773
10510000,6.82511,0.173108,27.8165,67.794
10515000,9.18147,0.397167,27.8124,67.7909
10520000,0.49309,0.166026,27.803,67.7669
10525000,7.29773,0.364492,27.8008,67.9065
10530000,0.461317,0.159236,27.8224,67.8003
10535000,0.446654,0.155947,27.8058,67.7831
10540000,5.79829,0.380364,27.7924,67.7319
10545000,7.24045,0.475852,27.8191,67.7588
10550000,0.406894,0.146483,27.8018,67.7506
10555000,8.39936,0.143459,27.8459,67.7549
10560000,0.383438,0.377425,27.8113,67.7175
10565000,0.372504,0.137596,27.8545,67.7041
10570000,0.362052,0.42414,27.8478,67.7093
10575000,0.35205,0.131975,27.8482,67.7795
10580000,0.342469,0.385911,27.8478,67.7082
10585000,5.69884,0.251513,27.7994,67.7894
10590000,0.324465,0.123971,27.8357,67.6936
10595000,0.315995,0.36801,27.826,67.6765
10600000,0.30785,0.290952,27.8542,67.7404
10605000,0.300011,0.281753,27.8621,67.6685
10610000,6.34211,0.114051,27.8503,67.7958
10615000,0.285181,0.111698,27.8094,67.6978
10620000,0.278157,0.109394,27.8192,67.747
10625000,0.271375,0.107137,27.8374,67.7672
10630000,0.264822,0.536638,27.8428,67.696
10635000,0.258485,0.570429,27.7921,67.5685
10640000,0.252352,0.319355,27.8299,67.668
10645000,0.246415,0.0985671,27.858,67.6051
10650000,0.240662,0.096534,27.8377,67.6005
10655000,0.235084,0.643355,27.8538,67.7241
10660000,0.229674,0.092593,27.8504,67.6863
10665000,0.224423,0.0906833,27.8218,67.7768
10670000,0.219324,0.088813,27.8871,67.6102
10675000,0.21437,0.305693,27.8253,67.6847
10680000,0.209555,0.271561,27.8425,67.6695
10685000,0.204872,0.302143,27.8604,67.6947
10690000,0.200317,0.240528,27.8595,67.6995
10695000,0.195884,0.0800251,27.8548,67.6236
10700000,0.191568,0.0783748,27.8351,67.7178
10705000,0.187364,0.0767586,27.8777,67.6462
10710000,0.183268,0.0751757,27.8785,67.6789
10715000,0.179277,0.340761,27.8853,67.6508
10720000,0.175386,0.0721072,27.8673,67.6528
10725000,0.171592,0.0706203,27.8895,67.5947
10730000,0.167891,0.0691641,27.8551,67.6314
10735000,0.16428,0.28645,27.8655,67.5717
10740000,0.160756,0.0663411,27.8511,67.6752
10745000,0.157317,0.21158,27.8766,67.6539
10750000,0.153959,0.0636334,27.8533,67.604
10755000,7.25001,0.256301,27.8515,67.6251
10760000,0.147477,0.0610363,27.8969,67.6465
10765000,0.144348,0.0597777,27.8963,67.6446
10770000,0.141292,0.359739,27.8779,67.6029
10775000,6.43484,0.17737,27.8725,67.5399
10780000,0.135386,0.0561557,27.8715,67.6165
10785000,0.132533,0.0549978,27.9089,67.4868
10790000,0.129744,0.290792,27.878,67.6254
10795000,0.127018,0.0527532,27.8659,67.6613
10800000,0.124352,0.261802,27.8757,67.4681
10805000,0.121745,0.0506002,27.8511,67.5087
10810000,0.119195,0.0495569,27.9021,67.5913
10815000,0.116701,0.0485351,27.8726,67.5795
10820000,0.114262,0.0475344,27.8831,67.4266
10825000,0.111876,0.25669,27.8694,67.6083
10830000,0.109541,0.0455944,27.8847,67.4748
10835000,6.1569,0.169585,27.8941,67.5759
10840000,0.105023,0.0437336,27.8953,67.6377
10845000,0.102836,0.0428319,27.8748,67.5217
10850000,7.20002,0.0419488,27.8901,67.5629
10855000,7.48766,0.199901,27.9204,67.517
10860000,0.096553,0.0402368,27.8951,67.5277
10865000,5.67908,0.0394072,27.9439,67.5213
10870000,0.0925843,0.0385946,27.9128,67.5038
10875000,0.0906629,0.265437,27.9041,67.5389
10880000,0.0887822,0.326404,27.9097,67.4807
10885000,0.0869412,0.0362563,27.9142,67.5166
10890000,0.085139,0.0355087,27.9214,67.576
10895000,0.0833749,0.291437,27.905,67.5489
10900000,0.0816478,0.0340596,27.9327,67.5361
10905000,0.0799571,0.0333573,27.9065,67.5602
10910000,0.0783018,0.447452,27.9225,67.5152
10915000,0.0766812,0.031996,27.9265,67.5526
10920000,5.23026,0.0313363,27.9004,67.4911
10925000,0.0735411,0.258328,27.9215,67.4508
10930000,0.0720201,0.0300574,27.9202,67.4973
10935000,0.0705309,0.144763,27.9531,67.4435
10940000,7.75968,0.238967,27.914,67.4743
10945000,0.067645,0.163572,27.889,67.4061
10950000,0.066247,0.0276542,27.9096,67.4267
10955000,0.0648781,0.027084,27.9574,67.5492
10960000,0.0635376,0.0265256,27.9521,67.4894
10965000,0.0622251,0.156007,27.9397,67.6007
10970000,0.0609398,0.18426,27.9355,67.5157
10975000,0.0596812,0.351198,27.9521,67.4245
10980000,0.0584488,0.0244047,27.9301,67.4021
10985000,0.0572419,0.0239015,27.9413,67.455
10990000,0.0560601,0.217389,27.9187,67.4082
10995000,0.0549027,0.0229261,27.9556,67.3731
11000000,0.0537694,0.250091,27.934,67.3988
11005000,6.10231,0.0219905,27.9632,67.3995
11010000,0.0515727,0.174127,27.898,67.5189
11015000,0.0505083,0.347373,27.9857,67.4223
11020000,0.049466,0.0206581,27.9087,67.4729
11025000,0.0484452,0.0202322,27.9724,67.4022
11030000,0.0474456,0.019815,27.962,67.3686
11035000,0.0464666,0.171997,27.9197,67.4429
11040000,0.0455079,0.0190064,27.9213,67.4044
11045000,6.86553,0.0186145,27.9313,67.364
11050000,0.0436495,0.0182307,27.9445,67.4241
11055000,0.042749,0.0178548,27.9737,67.4317
11060000,0.0418672,0.0174867,27.9272,67.4332
11065000,0.0410035,0.0171262,27.9755,67.4164
11070000,0.0401577,0.0167731,27.9397,67.4511
11075000,4.99236,0.151763,27.9367,67.4489
11080000,0.0385182,0.0160885,27.981,67.3849
11085000,0.0377237,0.12656,27.9795,67.3356
11090000,0.0369457,0.355027,27.9181,67.221
11095000,5.84862,0.201488,27.9256,67.2911
11100000,0.0354374,0.0148022,27.9574,67.3938
11105000,0.0347066,0.233209,27.9724,67.5107
11110000,0.0339908,0.0141981,27.9609,67.3933
11115000,5.18846,0.3151,27.9714,67.3183
11120000,0.0326033,0.215515,27.9544,67.3164
11125000,0.0319309,0.0133379,27.9633,67.3119
11130000,0.0312724,0.0130629,27.9726,67.3512
11135000,0.0306275,0.0127935,27.9499,67.3027
11140000,0.0299959,0.0125298,27.9286,67.314
11145000,8.36051,0.0122714,27.9657,67.2805
11150000,7.71938,0.0120184,27.9426,67.3292
11155000,8.35932,0.289808,27.9953,67.3598
11160000,0.0275972,0.239166,27.9658,67.2951
11165000,4.98006,0.238928,27.9559,67.4094
11170000,0.0264708,0.442768,27.9773,67.3148
11175000,0.025925,0.16342,27.9834,67.3848
11180000,7.12472,0.169424,27.9805,67.3311
11185000,9.04988,0.0103875,27.9817,67.325
11190000,0.0243541,0.0101734,27.9695,67.3343
11195000,0.023852,0.349559,27.9955,67.3246
11200000,0.0233602,0.168576,28.0236,67.2708
11205000,0.0228785,0.009557,27.9544,67.2756
11210000,0.0224067,0.144695,28.0263,67.3953
11215000,0.0219447,0.00916698,27.9773,67.2235
11220000,0.0214923,0.00897797,27.9838,67.2445
11225000,0.0210491,0.00879287,28.0004,67.1982
11230000,5.17578,0.00861158,28.0084,67.2291
11235000,0.02019,0.535726,27.9529,67.3577
11240000,0.0197737,0.00826013,27.9851,67.1133
11245000,0.019366,0.00808983,28.0251,67.315
11250000,0.0189667,0.00792303,27.9857,67.2794
11255000,0.0185757,0.127791,27.9705,67.202
11260000,0.0181927,0.193974,28.0212,67.2062
11265000,0.0178176,0.201423,28.0396,67.1329
11270000,0.0174502,0.00728954,28.0118,67.2317
11275000,0.0170904,0.00713925,27.9936,67.1836
11280000,6.06639,0.00699205,27.9966,67.2376
11285000,0.0163929,0.00684789,28.0209,67.1776
11290000,5.60058,0.296091,27.9601,67.2521
11295000,0.0157239,0.389461,28.0288,67.2883
11300000,0.0153997,0.006433,28.0411,67.2819
11305000,0.0150822,0.171599,28.002,67.1779
11310000,0.0147712,0.136199,28.0044,67.1723
11315000,4.9675,0.00604324,28.0049,67.1176
11320000,0.0141684,0.00591864,28.0293,67.2173
11325000,7.1132,0.125828,27.985,67.2321
11330000,0.0135901,0.649714,28.0106,67.1905
11335000,0.0133099,0.00556005,28.0409,67.1718
11340000,0.0130355,0.116249,28.0206,67.1569
11345000,0.0127668,0.00533314,28.0132,67.1763
11350000,0.0125035,0.00522319,28.0032,67.1371
11355000,0.0122457,0.00511549,28.0342,67.1651
11360000,0.0119932,0.00501002,28.0444,67.0702
11365000,0.011746,0.00490673,28.0251,67.2226
11370000,0.0115038,0.145664,28.017,67.1887
11375000,6.83223,0.145565,28.0285,67.2753
11380000,0.0110343,0.00460945,28.0328,67.1802
11385000,7.11013,0.163332,27.997,67.1138
11390000,0.010584,0.223133,28.0474,67.1922
11395000,0.0103658,0.402849,28.01,67.1086
11400000,0.0101521,0.00424089,28.0391,67.1108
11405000,6.56345,0.00415346,28.016,67.1958
11410000,7.39879,0.156658,28.0543,67.0835
11415000,0.00953697,0.00398395,28.0406,67.1449
11420000,0.00934033,0.00390181,28.013,67.14
11425000,0.00914776,0.00382136,28.062,67.2134
11430000,0.00895915,0.270878,28.057,67.0652
11435000,6.56228,0.231303,28.0368,67.0654
11440000,8.01306,0.133619,28.0349,67.1687
11445000,0.00841634,0.00351582,28.0244,67.1474
11450000,6.56175,0.231081,28.0539,67.1575
11455000,6.30461,0.00337234,28.0533,67.096
11460000,0.00790642,0.00330281,28.0201,67.1536
11465000,0.0077434,0.123266,28.0565,67.0416
11470000,0.00758375,0.149775,28.0674,67.0378
11475000,6.82839,0.0031027,28.0701,67.0398
11480000,0.00727425,0.00303873,28.0523,67.1002
11485000,0.00712428,0.196956,28.0715,67.0654
11490000,5.81941,0.00291472,28.0695,67.0802
11495000,7.69744,0.13819,28.053,67.1096
11500000,0.00669264,0.00279577,28.0764,67.2238
11505000,0.00655465,0.00273813,28.091,67.0378
11510000,0.00641951,0.13271,28.088,67.0953
11515000,5.37184,0.196606,28.0748,67.0496
11520000,0.00615752,0.00257223,28.0615,67.0646
11525000,5.59056,0.0025192,28.063,66.9973
11530000,0.00590623,0.188841,28.0655,67.107
11535000,0.00578446,0.00241639,28.0727,67.0281
11540000,0.00566519,0.181433,28.0716,67.0858
11545000,0.00554839,0.00231777,28.0797,67.1043
11550000,6.82639,0.00226999,28.08,67.0402
11555000,0.00532196,0.00222318,28.0769,67.0647
11560000,6.05486,0.00217735,28.056,67.0686
11565000,0.00510476,0.212269,28.0564,67.0171
11570000,0.00499952,0.00208849,28.0854,66.9829
11575000,0.00489644,0.00204543,28.0888,67.0254
11580000,0.00479548,0.00200326,28.0955,67.0286
11585000,0.00469661,0.00196195,28.0907,66.9919
11590000,6.05425,0.0019215,28.122,67.0017
11595000,0.00450494,0.00188189,28.0792,66.9419
11600000,0.00441206,0.291227,28.0854,66.9586
11605000,6.30086,0.238733,28.0617,66.9848
11610000,0.004232,0.00176787,28.08,66.9885
11615000,0.00414474,0.291116,28.1042,66.9584
11620000,6.55756,0.00169572,28.0518,66.9494
11625000,0.00397559,0.00166076,28.0604,67.0313
11630000,0.00389363,0.126557,28.1041,66.9516
11635000,5.15898,0.00159298,28.112,66.8919
11640000,0.00373473,0.121592,28.0872,66.965
11645000,5.36921,0.00152797,28.1024,66.9642
11650000,5.58811,0.00149647,28.0928,66.9696
11655000,0.00350845,0.126396,28.1102,67.0192
11660000,0.00343611,0.0014354,28.0816,66.9773
11665000,0.00336527,0.0014058,28.1354,66.9478
11670000,0.00329588,0.00137682,28.1249,66.9918
11675000,0.00322793,0.00134843,28.0921,66.9295
11680000,0.00316138,0.220033,28.0542,66.8574
11685000,8.33423,0.142152,28.1376,66.9258
11690000,0.00303236,0.00126673,28.1299,66.925
11695000,5.81541,0.00124062,28.1143,66.9049
11700000,0.00290861,0.00121504,28.0852,66.9424
11705000,5.81529,0.00118999,28.1074,66.91
11710000,0.0027899,0.399684,28.1126,66.9386
11715000,0.00273238,0.00114142,28.1004,66.9581
11720000,0.00267605,0.384011,28.1281,66.9248
11725000,0.00262087,0.00109484,28.1159,66.8074
11730000,6.05221,0.00107227,28.0753,66.8901
11735000,0.00251391,0.00105016,28.1226,66.8903
11740000,0.00246208,0.00102851,28.1267,66.9315
11745000,0.00241132,0.0010073,28.1035,66.8243
11750000,5.58689,0.000986532,28.1309,66.8952
11755000,0.00231291,0.120998,28.1069,66.8701
11760000,0.00226523,0.000946271,28.1168,66.7934
11765000,0.00221852,0.172972,28.1454,66.8925
11770000,5.81461,0.187282,28.0998,66.8183
11775000,0.00212798,0.141747,28.093,66.9653
11780000,0.00208411,0.000870612,28.1456,66.8855
11785000,0.00204114,0.000852662,28.1295,66.7456
11790000,6.05165,0.000835082,28.1356,66.7959
11795000,0.00195784,0.267953,28.1241,66.8584
11800000,0.00191747,0.000801001,28.1346,66.7699
11805000,7.10121,0.000784487,28.1198,66.842
11810000,0.00183922,0.278806,28.1584,66.802
11815000,0.0018013,0.000752471,28.1565,66.8637
11820000,0.00176416,0.301931,28.1599,66.8089
11825000,0.00172779,0.13075,28.1539,66.8365
11830000,0.00169216,0.000706881,28.1645,66.7798
11835000,0.00165727,0.165991,28.1227,66.8159
11840000,0.0016231,0.000678033,28.1619,66.822
11845000,0.00158964,0.000664054,28.1427,66.7888
11850000,0.00155686,0.000650362,28.1635,66.7103
11855000,0.00152477,0.165936,28.1382,66.789
11860000,0.00149333,0.000623821,28.1293,66.7901
11865000,9.77814,0.000610959,28.1535,66.7904
11870000,7.69204,0.000598362,28.1468,66.7918
11875000,0.00140285,0.314072,28.1337,66.7901
11880000,0.00137393,0.000573943,28.1385,66.8256
11885000,0.0013456,0.000562109,28.1571,66.7326
11890000,4.95435,0.00055052,28.1425,66.8226
11895000,0.00129069,0.106998,28.1269,66.7974
11900000,0.00126408,0.153118,28.1537,66.8146
11905000,0.00123801,0.000517165,28.1347,66.7935
11910000,5.58574,0.179573,28.1564,66.7165
11915000,0.00118749,0.115821,28.1444,66.7634
11920000,6.05081,0.000485832,28.1672,66.6939
11925000,7.10047,0.000475815,28.2038,66.785
11930000,0.00111554,0.000466005,28.1715,66.769
11935000,0.00109254,0.194436,28.1883,66.8523
11940000,0.00107002,0.000446987,28.1517,66.7282
11945000,0.00104796,0.000437771,28.1573,66.6844
11950000,0.00102635,0.340024,28.1366,66.7658
11955000,0.00100519,0.000419905,28.1728,66.7577
11960000,6.82194,0.000411248,28.1846,66.7775
11965000,0.000964165,0.125333,28.2053,66.7694
11970000,0.000944286,0.278432,28.1611,66.7962
11975000,0.000924817,0.257047,28.2124,66.6942
11980000,0.000905749,0.000378366,28.2205,66.6707
11985000,0.000887075,0.186745,28.1284,66.6891
11990000,0.000868785,0.000362925,28.2062,66.6012
11995000,5.81329,0.210492,28.1898,66.7009
12000000,7.10016,0.000348114,28.2103,66.6924
12005000,0.000816148,0.210477,28.2233,66.7064
12010000,0.000799321,0.120366,28.195,66.7809
12015000,6.55429,0.256988,28.1679,66.7033
12020000,0.0007667,0.00032028,28.181,66.5953
12025000,0.000750893,0.415097,28.1846,66.5967
12030000,5.36629,0.165606,28.2038,66.6978
12035000,0.000720248,0.172346,28.1619,66.753
12040000,0.000705398,0.246892,28.2149,66.6171
12045000,0.000690855,0.000288596,28.1638,66.6536
12050000,0.000676611,0.14689,28.1888,66.7911
12055000,0.00066266,0.000276819,28.1531,66.639
12060000,0.000648998,0.115596,28.2144,66.6467
12065000,0.000635617,0.000265522,28.2189,66.6021
12070000,0.000622512,0.130289,28.1891,66.5906
12075000,0.000609677,0.111058,28.1863,66.6284
12080000,0.000597107,0.000249434,28.212,66.657
12085000,0.000584796,0.256905,28.2394,66.5951
12090000,0.000572739,0.000239255,28.2045,66.6512
12095000,0.00056093,0.000234322,28.2346,66.622
12100000,6.82151,0.000229491,28.2047,66.634
12105000,0.000538038,0.289609,28.2143,66.6089
12110000,0.000526945,0.218932,28.2338,66.6378
12115000,0.00051608,0.000215587,28.2525,66.6161
12120000,0.00050544,0.000211142,28.2194,66.6506
12125000,0.000495019,0.135542,28.2425,66.6421
12130000,0.000484813,0.23713,28.22,66.6172
12135000,0.000474817,0.210334,28.219,66.6198
12140000,0.000465027,0.00019426,28.1932,66.6372
12145000,0.000455439,0.267326,28.2592,66.5662
12150000,0.000446049,0.152776,28.221,66.5856
12155000,0.000436853,0.106641,28.2376,66.5847
12160000,0.000427846,0.000178728,28.2171,66.6203
12165000,0.000419025,0.000175043,28.2428,66.6425
12170000,0.000410385,0.102456,28.2345,66.5646
12175000,0.000401924,0.000167899,28.2466,66.654
12180000,6.5539,0.179231,28.1941,66.5355
12185000,5.15556,0.16546,28.2414,66.558
12190000,0.000377573,0.000157727,28.2151,66.5123
12195000,0.000369788,0.110958,28.2228,66.455
12200000,0.000362164,0.594672,28.239,66.5949
12205000,0.000354697,0.618932,28.2772,66.5338
12210000,0.000347384,0.000145115,28.2076,66.4946
12215000,7.09967,0.000142123,28.2545,66.5722
12220000,0.000333207,0.000139193,28.2445,66.5099
12225000,0.000326337,0.152726,28.2383,66.5938
12230000,7.09965,0.431844,28.2232,66.5444
12235000,0.000313019,0.172176,28.2519,66.5949
12240000,0.000306565,0.000128064,28.2504,66.5748
12245000,0.000300244,0.28951,28.2702,66.5519
12250000,0.000294054,0.000122838,28.2539,66.5172
12255000,0.000287991,0.146727,28.26,66.4852
12260000,0.000282053,0.000117824,28.266,66.5227
12265000,6.29681,0.130144,28.2637,66.5091
12270000,0.000270543,0.000113016,28.2289,66.6012
12275000,0.000264965,0.000110686,28.2541,66.4459
12280000,0.000259502,0.135444,28.2512,66.5085
12285000,6.0499,0.115431,28.2278,66.503
12290000,0.000248911,0.237032,28.3132,66.4816
12295000,0.000243779,0.186476,28.24,66.4811
12300000,0.000238753,0.246697,28.2668,66.4316
12305000,7.09956,0.135433,28.2828,66.4119
12310000,0.000229009,9.5666e-05,28.2264,66.3903
12315000,0.000224288,0.186468,28.2791,66.4915
12320000,5.58475,0.10655,28.2413,66.4259
12325000,5.36577,8.98699e-05,28.2796,66.4731
12330000,5.81265,8.8017e-05,28.2515,66.4642
12335000,0.000206355,0.115411,28.2546,66.4267
12340000,0.0002021,0.179151,28.2766,66.4494
12345000,4.95323,8.26843e-05,28.2565,66.4106
12350000,5.81263,8.09795e-05,28.2824,66.4137
12355000,0.000189855,0.110882,28.3128,66.4588
12360000,0.000185941,0.256738,28.2795,66.4736
12365000,0.000182107,0.313562,28.2859,66.3421
12370000,0.000178353,0.33967,28.2939,66.4505
12375000,0.000174675,7.29686e-05,28.2829,66.4256
12380000,0.000171074,7.14642e-05,28.2458,66.3813
12385000,0.000167547,6.99907e-05,28.2811,66.4004
12390000,0.000164092,6.85477e-05,28.304,66.4325
12395000,0.000160709,0.227705,28.2803,66.4616
12400000,0.000157396,0.172111,28.2654,66.3901
12405000,0.000154151,6.43946e-05,28.2517,66.3217
12410000,0.000150972,6.30669e-05,28.2678,66.3752
12415000,6.55365,0.256723,28.2925,66.4846
12420000,0.000144811,0.102345,28.2702,66.3847
12425000,0.000141825,0.146666,28.3069,66.3461
12430000,0.000138901,5.80243e-05,28.2662,66.3384
12435000,0.000136037,0.278094,28.2978,66.4423
12440000,0.000133233,5.56563e-05,28.2916,66.4208
12445000,0.000130486,0.246651,28.3274,66.2895
12450000,0.000127795,0.165352,28.3048,66.3454
12455000,0.00012516,5.22843e-05,28.2873,66.3936
12460000,0.00012258,0.16535,28.3006,66.3676
12465000,6.29666,5.01505e-05,28.285,66.258
12470000,0.000117577,0.25671,28.3073,66.3679
12475000,0.000115153,4.81039e-05,28.3031,66.3628
12480000,0.000112779,4.71121e-05,28.3139,66.4054
12485000,4.95314,4.61407e-05,28.318,66.2897
12490000,8.67125,0.289429,28.2962,66.3062
12495000,0.000105946,4.42577e-05,28.3109,66.2589
12500000,0.000103762,0.236971,28.3182,66.3155
12505000,0.000101622,4.24515e-05,28.3034,66.3871
12510000,9.9527e-05,0.179108,28.2657,66.2765
12515000,9.7475e-05,4.07191e-05,28.3367,66.3307
12520000,9.54653e-05,3.98795e-05,28.3229,66.3255
12525000,5.15526,3.90573e-05,28.3313,66.3013
12530000,9.15693e-05,0.115363,28.3134,66.2621
12535000,8.96813e-05,0.326317,28.3264,66.3484
12540000,8.78323e-05,0.41482,28.3173,66.2929
12545000,8.60214e-05,0.110839,28.3173,66.2932
12550000,8.42478e-05,3.51935e-05,28.359,66.345
12555000,8.25108e-05,3.44679e-05,28.3337,66.325
12560000,8.08096e-05,3.37573e-05,28.3074,66.2974
12565000,8.67122,3.30613e-05,28.3236,66.306
12570000,7.75117e-05,3.23796e-05,28.3101,66.3502
12575000,7.59136e-05,3.1712e-05,28.3356,66.3274
12580000,7.43484e-05,3.10582e-05,28.327,66.3663
